sgRNA1_ID	sgRNA2_ID	PILOT_100X_D14_WT	PILOT_500X_D14_WT	PILOT_PCR500X_D14_WT	PILOT_100X_D14_M6	PILOT_500X_D14_M6	PILOT_PCR500X_D14_M6	PILOT_100X_D14_M7	PILOT_500X_D14_M7	PILOT_PCR500X_D14_M7
1115987210	CTRL00164	-1.89454	-1.62838	-1.1334	-2.33545	-2.0048	-1.65586	0	0	0
1115987198	CTRL00164	-1.76005	-1.14602	-1.57257	-1.60104	-1.05766	-1.35824	-1.47501	-1.09305	-1.15055
1083459630	CTRL00407	-3.07631	-2.45365	-3.01686	-3.10545	-2.57217	-3.06147	-3.86226	-2.95812	-2.14884
1083459789	CTRL00407	-0.283226	-0.400298	-0.420919	-0.742122	-0.808732	-1.02245	-0.43614	-0.338017	-0.409567
1096127231	CTRL00335	0.465059	0.20501	0.440209	0.0923851	0.246996	0.297217	0.112486	0.368811	0.371259
1096127328	CTRL00335	-0.019511	-0.0125817	0.0923825	-0.295003	-0.292869	-0.398244	0.38108	0.0375376	0.145879
1138362831	CTRL00794	-1.97616	-1.93268	-2.06733	-2.94381	-3.25944	-4.02392	-2.1818	-2.81158	-3.08393
1138362931	CTRL00794	-1.28666	-1.24678	-1.40134	-2.90904	-1.77368	-1.45337	-1.83827	-2.08123	-2.37404
1063444884	CTRL00934	-1.53434	-1.22987	-1.94563	-1.22851	-1.639	-1.60171	-1.67555	-1.45662	-2.23575
1063444454	CTRL00934	-0.464458	-0.779834	-1.0102	-0.63299	-0.624499	-0.600178	-1.13558	-0.464032	-0.897174
934682084	CTRL00107	-2.57748	-3.63823	-3.85938	-3.80218	-4.77238	-5.23226	-3.71689	-3.57527	-4.01577
934682764	CTRL00107	-3.25174	-3.48311	-3.46979	-4.2968	-4.75502	-5.02503	-3.41445	-3.48942	-4.21397
1178552328	CTRL00975	-1.6137	-0.901082	-0.309825	-0.778167	-0.677631	-0.509235	-0.968832	-0.802047	-1.11959
1178552331	CTRL00975	-2.22212	-0.946193	-1.34888	-1.50717	-1.16455	-0.825293	-1.33056	-0.95585	-0.93562
948323334	CTRL00221	0.44769	0.499629	0.650097	-0.903159	-0.89341	-1.23639	-1.04348	-1.12033	-1.59537
948323342	CTRL00221	-0.225569	-0.3943	-0.575966	-1.13044	-0.474674	-0.613663	-0.54525	-0.612487	-0.651084
1136204684	CTRL00821	-1.99802	-1.97202	-1.96611	-1.85258	-1.9548	-2.32746	-1.42424	-1.59108	-1.24234
1136204884	CTRL00821	-1.02555	-1.07221	-0.912848	-1.18433	-1.21508	-1.76499	-0.480789	-0.810415	-0.744051
927945556	CTRL00517	-0.880153	-0.649289	-0.560755	-1.15024	-1.40526	-1.71532	-0.668561	-1.05122	-1.51111
927945562	CTRL00517	0.690268	0.884467	0.789798	0.225903	0.520024	0.516729	0.505084	0.878379	0.528261
1003314729	CTRL00312	-0.117928	-0.011287	-0.205403	-0.456843	-0.353169	-0.618225	-0.315048	-0.0600482	-0.680891
1003314971	CTRL00312	-0.928221	-1.03276	-0.817936	-1.16064	-1.13889	-1.64289	-1.38971	-1.40021	-1.73812
1079042907	CTRL00628	0.35753	0.847041	0.530971	-1.94143	-1.87644	-1.96048	-1.08199	-1.95169	-1.90953
1079042908	CTRL00628	-2.63331	-2.31164	-3.07454	-5.11615	-3.66086	-3.85117	-2.30132	-2.17148	-2.00061
1166839554	CTRL00022	0.143854	-0.344651	-0.0767414	-2.50669	-2.3966	-2.80365	-2.9735	-2.47422	-2.80246
1166839561	CTRL00022	0.342088	0.217457	-0.0827732	-3.05399	-2.96714	-3.20185	0	0	0
927979829	CTRL00478	-3.19263	-2.96344	-3.04375	-3.80528	-3.63859	-3.55558	-3.44574	-3.03928	-3.89708
927979824	CTRL00478	-2.3991	-2.03659	-2.44215	-3.37237	-3.35167	-3.48792	-2.92359	-2.35421	-2.40527
1135002027	CTRL01004	-1.11282	-1.53689	-1.23664	-1.98787	-2.06645	-2.31349	-1.68905	-1.07759	-1.11085
1135002030	CTRL01004	-1.24158	-1.50959	-1.83803	-1.47056	-1.59309	-2.39682	-1.17143	-1.03448	-0.68347
1114519383	CTRL00095	0.525477	0.757985	0.908489	-1.43706	-1.65059	-2.26966	-1.37675	-1.23805	-1.65243
1114519124	CTRL00095	1.05903	1.05777	1.19559	-0.835914	-0.430244	-0.387739	0.4941	0.23354	0.571508
1168720548	CTRL00883	0.768485	1.07822	0.895751	-0.466352	-0.334822	-0.324847	0.638224	0.628677	0.633654
1168720550	CTRL00883	1.24754	1.33404	1.4109	-0.268068	-0.546241	-0.874505	0.407686	0.442523	0.529588
1103391995	CTRL00549	-1.88375	-1.70937	-1.41534	-1.52597	-2.22414	-1.84858	-1.49006	-1.81579	-2.10099
1103391998	CTRL00549	-1.26583	-1.78135	-1.65086	-1.8785	-2.14011	-2.21652	-2.04569	-1.63805	-2.324
1103492748	CTRL00152	-4.45892	-2.97823	-2.71795	-6.32485	-3.40541	-3.59359	-2.38832	-2.94594	-3.83998
1103492289	CTRL00152	-0.678879	-1.00962	-0.911829	-3.77725	-2.90128	-2.80509	-2.73432	-1.66282	-2.01775
1117686426	CTRL00663	-2.70736	-3.02147	-3.0305	-3.77845	-3.17126	-4.73246	-2.47392	-2.26721	-3.49539
1117687604	CTRL00663	-1.83296	-1.7766	-2.15123	-2.0492	-2.63543	-2.58806	0.779663	1.0681	0.84134
914679091	CTRL00667	-2.78121	-3.1105	-2.78626	-2.13289	-3.54467	-4.0806	-2.68018	-2.82758	-3.35556
914679101	CTRL00667	-2.94641	-2.69474	-3.71302	-5.08796	-4.47031	-5.08134	-4.24178	-3.02903	-2.73862
1128103975	CTRL00377	-0.733214	-0.954189	-1.2991	-0.701387	-0.908503	-1.32464	-0.987466	-1.21488	-0.914359
1128103968	CTRL00377	-0.623147	-0.638971	-0.718984	-0.603406	-0.614042	-0.762498	-0.635869	-0.750008	-0.858439
1142729684	CTRL00259	-2.91085	-2.73017	-3.77929	-2.7975	-3.14676	-3.32248	-2.58812	-2.08987	-2.53377
1142733077	CTRL00259	-2.38771	-1.40148	-1.75258	-1.53568	-1.52147	-1.30721	-1.65138	-1.36458	-1.29365
1114284803	CTRL00860	0.180228	0.1582	-0.133922	-1.17398	-1.47243	-2.00907	-0.994307	-1.13851	-0.790232
1114282995	CTRL00860	-0.685916	-0.742941	-0.725152	-0.798106	-1.15264	-1.22561	-0.457337	-0.45187	-0.352125
1083232399	CTRL00582	-1.96434	-1.31082	-1.18452	-1.3994	-1.46262	-1.58326	-1.20359	-1.29638	-1.2116
1083231249	CTRL00582	-1.24223	-1.42576	-0.982434	-1.73017	-2.23221	-2.51167	2.57883	0	0
1143149331	CTRL00162	-1.68793	-1.75685	-1.64596	-2.88052	-3.02055	-2.64508	-2.0423	-2.74336	-2.70644
1143149328	CTRL00162	-1.43785	-1.47408	-1.1935	-2.46495	-2.31025	-2.06531	-2.01966	-2.17481	-1.84297
1167355958	CTRL00771	-3.69866	-2.79432	-3.15806	-2.98349	-3.38086	-3.04766	-2.74365	-2.35066	-2.33406
1167356440	CTRL00771	-2.27315	-2.3966	-2.66871	-2.53744	-2.14092	-2.44241	-1.77225	-1.82082	-1.70974
1060598305	CTRL00601	-1.04803	-1.50898	-2.24635	-2.34294	-1.60811	-1.38919	-1.35913	-1.48268	-1.53731
1060597670	CTRL00601	-0.473105	-0.608429	-0.504723	-0.940792	-0.941938	-1.05361	-1.74843	-1.17071	-0.352349
1163533113	CTRL00519	-2.41084	-1.7661	-2.19535	-4.07165	-2.91993	-3.06755	-2.08992	-2.80516	-4.08652
1163533258	CTRL00519	-1.62794	-1.57984	-1.60659	-2.14329	-2.72112	-2.72565	-3.54051	-1.91278	-2.24248
936934128	CTRL00798	-2.08066	-1.8751	-2.3192	-3.42946	-2.08392	-4.38775	-2.17292	-2.42811	-3.02205
936933950	CTRL00798	-0.317744	-0.505362	-0.49631	-1.02741	-0.766233	-0.771841	-0.725753	-0.374746	-0.693142
1092264167	CTRL00560	-2.60801	-3.73737	-2.87939	-3.68702	-2.71958	-3.26031	-4.29641	-2.81467	-4.49209
1092264173	CTRL00560	-2.2861	-2.69971	-2.28076	-2.73022	-3.09744	-2.96851	-2.99337	-2.73706	-2.85585
1042858714	CTRL00211	-3.68242	-2.87646	-2.8521	-4.44715	-3.98669	-5.30149	-2.44011	-3.47883	-4.06614
1042858566	CTRL00211	-3.12821	-1.49771	-1.66548	-4.6861	-4.07057	-3.10821	-3.98376	-2.5028	-4.32768
1031162765	CTRL00425	0.546571	0.568057	0.753441	-0.917806	-1.21524	-1.04308	-1.76831	-1.10053	-1.28851
1143587407	CTRL00425	0.0831264	0.363576	0.574839	0.58917	1.04303	0.63641	0.720884	0.539029	0.813581
1183969663	CTRL00368	-3.04346	-2.71153	-2.86401	-3.21725	-3.38719	-2.73714	-2.0989	-1.99181	-2.12704
1183969652	CTRL00368	-3.196	-2.75893	-3.18734	-3.8929	-2.88336	-4.02474	-2.17195	-3.18051	-5.50877
1096711011	CTRL00908	-1.03199	-1.24455	-1.53882	-0.937635	-1.15249	-1.22952	-1.10034	-1.13359	-0.75518
1096711417	CTRL00908	-3.54375	-3.38803	-3.95066	-3.31472	-4.3114	-3.71057	-2.97292	-4.15933	-4.03647
1183222567	CTRL00687	-0.271193	-0.317097	-0.0657226	-1.71667	-1.54938	-1.91293	-1.34004	-1.26157	-2.01099
1183221840	CTRL00687	-0.246552	-0.566721	-0.221325	-2.13515	-1.70514	-1.95855	-0.973509	-1.49742	-1.2548
1163724131	CTRL00007	-2.39974	-1.86062	-1.41925	-2.3868	-2.21386	-2.62499	-1.18358	-1.29212	-0.752936
1163724138	CTRL00007	-0.913035	-0.665158	-1.42889	-1.58394	-1.73605	-2.11666	-1.67156	-1.27989	-1.33635
988824252	CTRL00872	-1.42168	-1.05923	-0.672084	-1.42614	-1.06038	-1.11363	-1.21228	-0.941088	-1.27129
988823949	CTRL00872	-0.337714	-0.258273	0.127569	-0.172756	-0.240004	-0.188197	-0.233698	-0.119428	-0.170705
1148882130	CTRL00061	-1.12343	-1.84883	-1.2817	-3.16189	-2.17982	-4.03795	-2.04872	-2.05767	-2.51792
1148882553	CTRL00061	-1.08883	-1.60195	-1.04993	-3.42569	-2.31253	-1.4037	-1.92965	-1.97477	-1.3073
907165668	CTRL00837	-1.00559	-1.12996	-0.790306	-2.78688	-3.0933	-2.98433	-2.71311	-2.42702	-2.18707
907165921	CTRL00837	-0.811845	-0.843766	-0.524268	-2.55734	-2.43171	-2.06403	-2.55956	-2.27286	-3.17541
975603980	CTRL00302	0.450086	0.130011	0.337776	-0.618035	-0.410921	-0.405853	-0.31118	-0.460076	-0.247808
975603847	CTRL00302	0.980571	0.817202	0.934169	0.555388	0.627365	0.340896	0.0893721	0.287898	0.375757
1053065595	CTRL00195	-2.48571	-2.28493	-2.71376	-3.09304	-2.6219	-3.14012	-1.81449	-1.57526	-2.43184
1053065775	CTRL00195	-1.94528	-1.40377	-2.42393	-2.77551	-2.55807	-2.5331	-1.68372	-1.83437	-2.72221
968340820	CTRL00029	-1.53249	-2.3252	-2.44933	-2.77695	-2.50836	-3.34493	-0.855351	-1.57377	-0.989172
968340810	CTRL00029	-1.46495	-0.971247	-0.819709	-1.66616	-1.30262	-1.94353	-0.993529	-1.02974	-1.63932
921866740	CTRL00781	0.260311	0.400408	0.291697	0.0865694	0.16092	0.103236	1.05908	0.625417	0.573537
921866986	CTRL00781	0.923379	0.871085	0.67106	-0.35629	-0.31255	-0.500986	0.795376	0.548825	-0.0345509
1069526884	CTRL00450	-0.467541	0.0031619	-0.276427	-0.131394	-0.354538	-0.236267	-1.51733	-1.03983	-0.431462
1069526934	CTRL00450	-0.367236	-0.536339	-0.814482	-0.346948	-0.550019	-0.534726	-1.09728	-1.33835	-0.8056
1162120922	CTRL00170	-0.210706	-0.145735	0.122143	-0.281289	-1.05002	-1.12638	-0.330859	-0.639745	-0.713622
1162118202	CTRL00170	-0.463009	-0.698208	-0.537163	-0.0712296	-0.56246	-0.105582	-0.473323	-0.735328	-0.75691
1082006848	CTRL00885	-1.70836	-1.58726	-1.73209	-1.57536	-1.62506	-2.04025	-2.56485	-1.13045	-1.02626
1082006228	CTRL00885	-1.14356	-1.20397	-1.73974	-1.8718	-1.75903	-1.81414	-2.33763	-1.94045	-1.64774
1167289401	CTRL00343	-1.15677	-1.92358	-3.0588	-3.27906	-2.22839	-1.3105	-1.93725	-2.12519	-3.25073
1167289405	CTRL00343	-0.343661	-0.696646	-0.384655	-1.11061	-1.27582	-1.81847	-1.61658	-1.59997	-2.69
1121202969	CTRL00354	-3.63516	-2.30388	-2.90901	-1.90057	-2.10943	-3.93342	-2.78543	-2.31045	-3.06319
1121203742	CTRL00354	-1.7162	-1.35389	-1.62858	-1.46726	-1.68471	-3.51331	-0.794976	-0.963115	-0.959929
1045021056	CTRL00873	-3.56441	-3.3241	-4.032	-3.12525	-3.60573	-2.58791	-3.76447	-3.55345	-3.20298
1045021063	CTRL00873	-1.96097	-2.22753	-1.72377	-3.75435	-2.90677	-3.73443	-3.38762	-3.04722	-3.44995
935219839	CTRL00573	-2.73122	-1.86272	-1.75736	-2.21879	-2.29124	-2.29404	-2.38597	-2.16955	-2.26423
935219853	CTRL00573	-1.51271	-2.37414	-2.0105	-3.58355	-3.3607	-4.51223	-3.28748	-2.52382	-2.86759
1077666169	CTRL00447	-0.158475	-0.119884	-0.0244126	-2.07647	-1.75423	-1.9306	-1.75636	-1.1	-1.61748
1077665643	CTRL00447	-3.03395	-2.24268	-2.11605	-2.42925	-3.32089	-4.91414	-2.97569	-2.53493	-3.3222
1166702748	CTRL00324	-0.516509	-0.735224	-0.780627	0	0	0	-0.0675937	-0.822171	-0.664236
1166703232	CTRL00324	-0.608492	-0.483723	-0.666943	-0.0442069	-0.573721	-0.46902	-0.395204	-0.692113	-0.903101
1005965443	CTRL00508	-0.928627	-0.470315	-0.181073	-1.16972	-1.29654	-0.258952	-0.483494	-0.972876	-0.625598
1005965339	CTRL00508	-0.440284	-0.388689	-0.392148	-0.377061	-0.637115	-0.530316	-0.254735	-0.358711	-0.665684
1076893663	CTRL00793	-0.802568	-0.678834	-0.061557	-1.29156	-1.86543	-1.9956	-1.83766	-2.13281	-2.2348
1076892087	CTRL00793	-1.36929	-0.892354	-0.822644	-1.45272	-0.603639	-0.514067	-0.870133	-0.857302	-1.05528
1070626496	CTRL00502	0.495925	0.494567	0.89148	0.670335	0.478361	0.379998	0.0679053	0.0252799	-0.285239
1070626475	CTRL00502	0.937849	0.519871	0.650909	0.722401	0.649605	0.610598	-0.0216066	-0.140765	-0.144068
1025090420	CTRL00550	-0.616457	-0.483732	-0.48889	-0.929186	-1.61171	-2.52789	-0.698048	-0.916732	-1.5809
1025089681	CTRL00550	-1.34236	-1.22139	-1.24662	-1.26248	-1.41257	-1.42387	-0.997473	-1.55168	-1.1671
1089513618	CTRL00978	-1.80471	-1.21289	-1.26805	-1.73513	-1.89738	-1.23459	-1.12327	-1.46606	-1.56479
1089513592	CTRL00978	-1.31705	-0.961223	-1.32353	-1.51483	-1.9686	-1.59973	-1.93721	-1.18897	-1.64202
1046634505	CTRL00091	0.152588	-0.532436	-0.866324	-0.464214	-0.419616	-1.10354	0.0269972	-0.615195	-0.42686
1046634509	CTRL00091	-0.400477	-0.382783	-0.230361	-0.93202	-0.828965	-1.09974	-0.403174	-1.03496	-1.47589
1146384975	CTRL00273	0.119299	0.207192	0.108255	0.169507	0.138604	0.385464	0.423508	0.630659	0.709061
1146383684	CTRL00273	-3.26159	-1.54084	-1.60149	-3.70456	-2.32441	-2.9581	-2.32591	-2.01634	-2.01725
1023705001	CTRL00903	-1.62759	-1.06292	-1.64861	-1.59413	-1.0887	-0.909722	-0.712664	-0.985316	-1.09137
1023704499	CTRL00903	-2.54655	-2.52489	-2.08042	-2.64235	-2.28225	-3.38058	-3.71818	-2.27935	-1.3833
1152413950	CTRL00270	-2.42817	-2.48083	-2.62908	-3.07051	-2.90251	-2.95781	-4.69852	-3.255	-2.97664
1152413072	CTRL00270	0.888023	1.05823	1.01443	-0.468555	-0.363183	-0.242717	0.362928	0.258499	0.160031
1150264987	CTRL00906	-2.15323	-1.88688	-4.01941	-2.60473	-2.94207	-2.69796	-3.03834	-2.30331	-2.18093
1150264935	CTRL00906	-0.62655	-0.763235	-0.937204	-3.02586	-1.96221	-1.77526	-2.56276	-1.92285	-1.32465
1167437977	CTRL00874	-3.1575	-2.68721	-3.68456	-3.47804	-3.03169	-3.86703	-2.06255	-2.51891	-2.38583
1167437978	CTRL00874	-2.70778	-3.56639	-2.67357	-5.74835	-4.49277	-5.95573	-3.13472	-4.17503	-3.86255
1192580351	CTRL00340	-3.20919	-2.63541	-2.07897	-3.88579	-4.76354	-4.65703	-4.21505	-3.40225	-4.09619
1192580225	CTRL00340	-1.87848	-2.41278	-2.39152	-3.40884	-3.81065	-2.48765	-4.027	-3.0945	-2.8283
1157252276	CTRL00497	-0.989092	-1.6747	-2.55755	-3.00822	-2.73205	-1.97262	-4.27714	-2.01155	-2.93975
1157253660	CTRL00497	0.202404	0.209605	0.334809	-0.357367	0.0266012	0.110518	0.715291	0.715092	0.264932
931395904	CTRL00306	-3.07142	-2.3282	-2.60877	-2.72077	-2.27501	-2.15201	-1.47316	-1.9376	-2.53709
931394908	CTRL00306	-2.08499	-1.9393	-1.56841	-2.14701	-3.3053	-1.94759	-2.22841	-2.28652	-1.70683
1007801031	CTRL00112	-2.27787	-2.02723	-2.23249	-2.08426	-2.37868	-2.42742	-1.82952	-2.14237	-2.68006
1007801333	CTRL00112	-0.611594	-0.545675	-0.261563	-2.70208	-2.78889	-4.02546	-1.68096	-2.33847	-2.0798
915365369	CTRL00574	-0.336699	-0.313497	-0.165832	-0.583631	-0.338259	-0.60756	-0.185038	-0.463254	0.0299989
915366224	CTRL00574	-0.468545	-0.330761	-0.505036	0.0783625	-0.0406509	-0.0561108	0.538636	0.283626	0.451012
971295986	CTRL00409	-2.80778	-2.33691	-1.56595	-2.27211	-2.68478	-1.50522	-2.15356	-3.13553	-4.17325
971296178	CTRL00409	-0.00139272	-0.187404	-0.0466154	-0.449532	-0.564464	-0.813418	-0.826336	-0.681346	-0.311202
1140354860	CTRL00996	-2.46882	-2.52101	-4.75244	-3.16354	-2.67489	-3.41825	-1.47672	-2.40069	-1.71951
1140354864	CTRL00996	-0.731747	-0.88849	-0.67476	-2.94217	-2.15799	-2.26317	-2.48333	-1.71229	-1.47297
977596478	CTRL00067	-0.842113	-0.454076	-0.493367	-1.57122	-1.40615	-2.33138	-0.676458	-1.05427	-1.09308
977597718	CTRL00067	-2.06794	-1.24187	-1.07788	-1.54127	-1.50465	-2.33971	-1.0525	-1.43704	-1.7691
1167116861	CTRL00533	-1.07693	-1.61364	-1.3731	-2.02787	-2.30013	-2.61528	-1.48965	-2.06831	-1.78117
1167116780	CTRL00533	-0.920491	-0.481546	-0.338994	-0.885175	-0.581141	-0.771758	-0.188508	-0.493198	-0.741249
1061737439	CTRL00307	-0.427073	-1.1664	-0.574497	-0.750195	-1.52657	-1.58027	-0.332435	-1.15887	-0.841981
1061737453	CTRL00307	0.230278	-0.187948	-0.0596266	-0.753921	-1.52383	-1.67208	-0.943966	-1.21081	-1.32627
1119244034	CTRL00070	-3.44286	-2.38776	-3.18533	-2.65434	-2.34043	-2.17369	-2.29851	-2.76882	-2.82159
1119245572	CTRL00070	-0.79252	-1.10291	-1.12943	-1.81379	-2.56862	-2.4728	-1.90136	-2.05974	-0.662673
1142347159	CTRL00120	-1.13044	-1.57258	-2.17341	-2.04527	-2.76513	-2.54107	-0.889204	-0.99374	-1.09284
1142347194	CTRL00120	-1.22587	-2.07415	-1.77529	-3.18264	-2.7349	-3.25189	-3.1503	-2.18996	-4.20961
989383707	CTRL00321	-0.424872	-0.374381	-0.280524	-0.763893	-0.478007	-0.526172	-0.0850841	-0.154673	-0.42701
989383673	CTRL00321	-1.64399	-2.29038	-1.91553	-1.77946	-1.69617	-1.09052	-1.54423	-1.82774	-1.39847
1160903308	CTRL00577	-1.97293	-1.76442	-1.48584	-1.73042	-2.29709	-1.4424	-1.12356	-0.951435	-1.07416
1160903353	CTRL00577	-1.4486	-1.84555	-2.11325	-2.19634	-1.77347	-1.26628	-1.81462	-2.09395	-2.34826
1174233410	CTRL00291	-3.50858	-2.49955	-2.39534	-2.8515	-2.55417	-3.9777	-2.31967	-1.37496	-1.67412
1174234231	CTRL00291	-3.22444	-1.97493	-2.07256	-1.77169	-2.01029	-0.759973	-0.990688	-1.49005	-1.08308
1166015244	CTRL00539	-2.74656	-2.66602	-3.08146	-2.90825	-2.25513	-3.20294	-3.53086	-2.32283	-2.25774
1166014934	CTRL00539	-1.08783	-1.29392	-1.99114	-1.25184	-1.32043	-1.37151	-2.66384	-0.889106	-0.67154
1083167909	CTRL00226	-2.63128	-2.73732	-2.5066	-3.29796	-2.79753	-3.50624	-2.45736	-2.44485	-2.27012
1083168070	CTRL00226	-2.32587	-2.45108	-2.9953	-2.98241	-2.70742	-2.42926	-1.85283	-2.11832	-2.42629
1103337052	CTRL00733	-1.6212	-1.49727	-1.35875	-1.49857	-2.14914	-1.92421	-1.68637	-1.84764	-1.65043
1103337277	CTRL00733	-1.83786	-1.54624	-1.41695	-2.33416	-1.9096	-1.20277	-1.49205	-1.40845	-1.81426
1029361326	CTRL00266	-0.625247	-0.714376	-0.641542	-1.15629	-1.57921	-1.21029	-1.17274	-1.31683	-1.00505
1029361158	CTRL00266	-1.27846	-1.34438	-1.16002	-0.850501	-1.16788	-1.01699	-1.15688	-1.02749	-1.14187
1119834484	CTRL00551	0.772454	0.848433	0.662878	-1.30183	-0.827364	-1.28079	-0.344524	-0.522958	-0.397815
1119836209	CTRL00551	-1.18832	-0.7755	-1.10435	-0.981104	-0.598346	-0.737884	-0.0875525	-0.210436	-0.320358
1139516163	CTRL00136	0.457976	0.51015	0.359675	-1.54558	-1.06594	-2.16917	0.476537	0.501275	0.837444
1139516158	CTRL00136	-0.641751	-0.626631	-0.776002	-2.7179	-2.23628	-2.43955	-0.701422	-0.369679	-0.446195
1145930623	CTRL00555	-2.72442	-2.15959	-2.60527	-2.69696	-3.30736	-2.59954	-2.28418	-2.76993	-2.82316
1145930497	CTRL00555	-2.09344	-1.78474	-2.53708	-2.0431	-2.78402	-3.10867	-0.783439	-1.15945	-0.677535
915501916	CTRL00590	-4.09735	-3.06741	-4.12827	-3.64897	-3.55148	-3.49112	-4.77867	-3.28101	-3.44901
915501158	CTRL00590	-1.26857	-1.50399	-1.29193	-2.08769	-1.9844	-2.56583	-1.13827	-1.3015	-0.997748
1144317517	CTRL00713	0.478565	0.359104	0.115663	0.133853	0.0653093	-0.251754	0.25149	0.306725	0.239852
1144324007	CTRL00713	0.553018	0.548123	0.565952	-0.298942	-0.316922	-0.127947	0.11917	0.269044	0.370726
1049746178	CTRL00014	-1.98481	-1.82078	-2.30745	-1.72014	-1.85668	-1.98285	-1.50769	-1.96096	-2.21877
1049746325	CTRL00014	-1.26415	-1.08336	-1.53512	-1.72849	-1.56397	-1.73387	-1.34105	-1.86743	-2.3258
950410876	CTRL00500	-1.75291	-2.48031	-3.9175	-3.42132	-2.40631	-2.50294	-2.20603	-2.0498	-2.97103
950411284	CTRL00500	-2.73601	-3.68767	-5.22045	-4.42577	-3.90433	-4.97458	-4.5458	-4.00929	-3.80123
996303582	CTRL00869	-0.349996	0.238845	0.282581	-1.11872	-1.21231	-1.18277	-0.722892	-0.682736	-0.946154
996301661	CTRL00869	-0.624471	-0.480232	-0.480413	-1.2534	-1.50276	-1.43626	0.219345	0.194067	0.54309
938014110	CTRL00317	-1.23043	-1.38649	-1.15335	-2.25452	-2.71043	-4.02561	-2.41373	-3.46152	-1.77772
938014108	CTRL00317	-1.79335	-2.34077	-2.51393	-3.21965	-2.40222	-2.21057	-2.27311	-2.32645	-2.3993
1168097459	CTRL00566	-1.31914	-1.8205	-1.65712	-2.76804	-2.67572	-2.46478	-1.38482	-1.33647	-1.4007
1168097393	CTRL00566	-2.24548	-1.99403	-2.90904	-2.13773	-2.34103	-1.83603	-2.44165	-1.96372	-1.59995
1172748515	CTRL00559	-0.250941	-0.234381	-0.279629	-0.684292	-0.577091	-0.731436	-0.32509	-0.067471	-0.245562
1172744886	CTRL00559	0.0149603	-0.290613	-0.00998004	-0.364605	-0.411282	-0.51808	-0.309875	-0.377622	-0.47693
1152714333	CTRL00031	-0.554891	-0.81632	-1.07165	-2.53769	-2.60567	-2.30961	-3.77716	-1.9936	-1.5455
1152713810	CTRL00031	-1.3918	-2.4071	-2.16254	-3.37339	-2.06132	-2.19437	-3.29741	-0.941462	-2.82644
1104697380	CTRL00314	-4.56089	-4.51022	-5.19482	-5.47758	-5.38021	-4.35616	-4.97427	-5.64522	-3.50532
1104697375	CTRL00314	-4.92712	-4.95784	-4.6339	-4.97147	-4.98876	-4.31298	-6.28819	-5.55291	-6.51138
1183462334	CTRL00303	-2.86729	-2.26711	-2.80158	-1.8033	-2.46507	-2.37418	-1.44188	-1.22605	-1.86117
1183462336	CTRL00303	-1.49129	-1.74273	-2.32289	-1.90387	-2.92612	-2.46715	-1.78274	-1.69454	-2.82517
1082818695	CTRL00880	-0.702456	-1.05282	-0.71834	-1.26245	-1.6197	-2.06546	-1.27733	-1.22834	-1.93653
1082818698	CTRL00880	-0.806449	-0.738104	-1.25678	-1.68317	-1.3141	-1.67307	-1.08132	-0.90144	-0.874609
1165950234	CTRL00034	0.994458	0.818409	0.450108	-1.53441	-1.17694	-1.00145	-1.00029	-0.85183	-0.80327
1165949268	CTRL00034	-1.20015	-1.60428	-1.27631	-1.52179	-1.5306	-2.30594	-1.42277	-1.82674	-2.38099
997993985	CTRL00866	-2.88351	-2.97317	-4.27307	-2.55796	-2.68391	-3.26782	-1.55196	-1.03717	-1.9363
997994361	CTRL00866	-1.06737	-0.852564	-1.99352	-2.35113	-1.98671	-1.56142	-1.59132	-1.61828	-1.84439
1168349866	CTRL00218	-2.96481	-3.29372	-2.35528	-2.07561	-2.75056	-3.85193	-0.959345	-2.18935	-1.83985
1168348739	CTRL00218	-1.27082	-1.67128	-1.13781	-1.29626	-1.90252	-1.63965	-1.18231	-1.39378	-1.57895
961607167	CTRL00859	1.35764	1.52985	1.41216	-2.49966	-1.69597	-1.82294	-1.25147	-1.3407	-2.33193
961606227	CTRL00859	-1.51238	-1.69417	-1.81374	-2.0695	-2.70001	-2.89396	-1.12992	-1.60142	-1.61428
942006579	CTRL00021	-1.86283	-2.65252	-3.59113	-2.42242	-2.73542	-2.96879	-2.78645	-3.01128	-2.45336
942007923	CTRL00021	-2.50283	-2.57021	-4.50637	-2.52301	-2.3586	-2.63621	-2.97413	-2.64801	-2.99415
1060925086	CTRL00638	-1.89223	-2.21313	-3.27805	-2.45126	-1.98955	-2.52458	-1.4917	-1.71052	-1.20949
1060924876	CTRL00638	-1.76654	-1.98045	-1.82123	-2.41215	-1.91381	-1.77009	-1.53339	-2.23069	-2.02741
1166291946	CTRL00414	-1.53757	-2.07593	-1.49116	0	0	0	-1.84502	-2.04856	-3.39609
1166291916	CTRL00414	-2.43668	-2.03799	-3.87524	-2.70823	-2.73278	-3.20796	-1.89742	-2.31313	-2.37464
1161980498	CTRL00083	-3.49393	-3.02715	-2.81303	-2.79974	-2.44609	-3.36485	0.523626	0.659108	0.754276
1161980101	CTRL00083	-1.93985	-1.51961	-1.55366	-1.14261	-1.04381	-1.05306	-1.3405	-1.2385	-0.92352
930782075	CTRL00322	-1.80156	-2.68428	-2.57496	-2.99777	-2.77896	-5.41368	-2.29119	-2.85202	-2.36453
