sgRNA1_ID	sgRNA2_ID	PILOT_100X_D14_WT	PILOT_500X_D14_WT	PILOT_PCR500X_D14_WT	PILOT_100X_D14_M6	PILOT_500X_D14_M6	PILOT_PCR500X_D14_M6	PILOT_100X_D14_M7	PILOT_500X_D14_M7	PILOT_PCR500X_D14_M7
927979824	CTRL00478	-2.356811803	-2.110780069	-2.154794765	-2.876709809	-2.981160493	-3.099487143	-2.897080089	-2.666736869	-2.4952633
1135002027	CTRL01004	-0.976258977	-1.282349569	-1.307783908	-1.603505404	-1.952283461	-1.79414275	-1.402405841	-0.991744197	-1.651964047
1135002030	CTRL01004	-1.688193604	-1.200728942	-1.340662407	-1.634753754	-1.40139872	-2.753285541	-1.546485635	-1.324282604	-1.150217938
1114519383	CTRL00095	-0.196535489	0.019130418	0.509324378	-2.205656037	-2.606673645	-2.922368613	-1.612959146	-1.917292378	-2.200019318
1114519124	CTRL00095	0.677595462	0.616170553	1.015198941	-1.132992802	-0.649850891	-0.354331969	0.070956613	-0.429533814	0.327841388
1168720548	CTRL00883	-0.562836228	-0.223884638	-0.032702774	-1.359207421	-1.39895891	-1.41538163	-0.345746131	-0.158549777	-0.100009749
1168720550	CTRL00883	0.876016925	0.833666856	0.90080211	-0.491229964	-1.245477007	-1.091908043	-0.361451147	-0.263552706	-0.26048664
1103391995	CTRL00549	-1.895745288	-1.692602084	-1.033828086	-1.273675635	-2.339006543	-1.705810859	-1.706133084	-2.142008231	-2.409405648
1103391998	CTRL00549	-0.737997323	-1.539661618	-1.787156746	-1.792366405	-2.297283208	-2.040787308	-2.613534083	-1.926551326	-2.256619485
1103492748	CTRL00152	-4.205230741	-2.86607838	-1.665386213	-5.454929666	-2.92155254	-3.340374271	-3.003458298	-3.374217468	-4.043009345
1103492289	CTRL00152	0.01150838	-0.549052935	-0.451494745	-3.261652379	-2.465073672	-1.864426029	-2.335950341	-2.143227829	0.665538655
1117686426	CTRL00663	-2.65681533	-3.209739692	-3.074559743	-2.187277571	-3.426637145	-4.846668796	-3.211137286	-2.789303749	-3.61031761
1117687604	CTRL00663	-2.687991174	-1.490140978	-2.186517041	-2.130037013	-2.701968397	-2.501984398	0.251204763	0.411201029	0.363545531
914679091	CTRL00667	-2.008567256	-2.561191426	-2.45782601	-1.219631831	-2.52722859	-3.412376171	-1.363879472	-1.876620212	-3.39005835
914679101	CTRL00667	-2.424796129	-2.290386015	-3.276224507	-4.076255447	-3.451772235	-3.945492112	-3.586512191	-2.47097387	-1.725745383
1128103975	CTRL00377	-0.11890087	-0.577946319	-1.049668899	0.070431831	0.049719242	-0.213745008	-0.47575043	-0.129216648	-0.225322246
1128103968	CTRL00377	1.02359146	0.549069126	0.245317939	0.270449783	0.104438035	0.298629716	0.232884601	-0.053708647	0.347785357
1142729684	CTRL00259	-2.811750653	-2.790772395	-3.40059066	-2.332554565	-2.982888055	-2.831683892	-2.725605021	-2.393830819	-2.923325388
1142733077	CTRL00259	-2.705858598	-1.289476547	-1.605842469	-1.756831175	-1.562952256	-1.420785773	-1.606833237	-1.382473861	-1.102697955
1114284803	CTRL00860	-0.293058843	-0.006515713	-0.736614727	-1.604035979	-1.796670021	-2.105547282	-1.464553956	-1.62889368	-1.59579373
1114282995	CTRL00860	-1.308935292	-1.066466479	-0.6594715	-0.919859815	-1.828861136	-1.629028063	-1.518368269	-1.298757572	-1.251003584
1083232399	CTRL00582	-1.23445633	-0.777129999	-0.852579496	-1.197441201	-1.051729533	-1.125700915	-1.304944613	-1.21087306	-1.249954812
1083231249	CTRL00582	-1.032416025	-0.916396168	-0.514855034	-1.423918563	-1.380705404	-2.60615561	2.472973712	0	-2.090592409
1143149331	CTRL00162	-1.187815206	-1.463903247	-1.430916045	-2.14175372	-2.432719121	-1.92745869	-1.613005233	-2.342597063	-2.698577053
1143149328	CTRL00162	-1.369310512	-0.746359292	-0.403989774	-2.278133795	-1.857999464	-1.654430693	-1.004555289	-1.54927031	-1.455765379
1167355958	CTRL00771	-3.576993333	-2.50732084	-2.31141269	-2.897322771	-2.983085187	-3.011939422	-2.746970586	-2.223176334	-2.556637254
1167356440	CTRL00771	-1.636010005	-1.889221068	-2.074257301	-2.647963769	-2.188785896	-1.943437745	-2.130101824	-2.038827319	-1.826598304
1060598305	CTRL00601	-1.328928467	-1.759597777	-2.801782786	-2.210099595	-1.789701994	-1.690215931	-1.400716141	-1.22250641	-1.763137245
1060597670	CTRL00601	-0.512164611	-0.758999376	-0.639325621	-0.857288676	-1.190506307	-1.324553997	-1.86804261	-1.083572479	-0.33154497
1163533113	CTRL00519	-2.862866889	-1.772527665	-2.401315235	-3.190479362	-2.819589592	-2.939346517	-1.99377492	-2.917759673	-3.673756873
1163533258	CTRL00519	-1.500956919	-1.536577189	-1.442030277	-1.422107709	-2.685333117	-2.931467619	-3.483797501	-1.930142738	-2.371562917
936934128	CTRL00798	-2.046097224	-1.600745753	-2.164778605	-2.773037495	-1.718868908	-3.29901616	-1.832193212	-2.089673916	-2.940541394
936933950	CTRL00798	0.280461301	-0.100309587	0.015489353	-0.525698346	-0.140376271	-0.149416376	0.170852535	0.082481615	-0.805527077
1092264167	CTRL00560	-2.582140212	-3.282376848	-3.498182263	-3.31419704	-2.446573749	-2.890133909	-3.47646239	-2.660824684	-4.447971513
1092264173	CTRL00560	-1.589523294	-2.258146986	-2.214416633	-2.927736372	-2.660015938	-2.517364713	-2.81398076	-2.532458648	-2.784155865
1042858714	CTRL00211	-1.501932195	-1.925194005	-1.591737639	-2.587514495	-2.401050975	-4.18848587	-1.598838657	-2.091700597	-3.507943612
1042858566	CTRL00211	-1.463731875	-0.372507189	-0.868592512	-2.742136686	-2.564770981	-1.480338164	-3.290197664	-1.860635125	-3.393965517
1031162765	CTRL00425	1.007270214	0.849614875	0.925679425	-0.674314273	-1.324772352	-0.784105842	-1.781259851	-1.204839426	-1.573375283
1143587407	CTRL00425	0.337921838	0.315571646	0.558909403	0.466872851	0.446002152	0.221773198	0.326397872	-0.020277602	0.323429215
1183969663	CTRL00368	-2.778376273	-2.319322335	-2.586875208	-2.391879323	-2.824222157	-1.718421059	-1.750297022	-1.381525473	-1.783320811
1183969652	CTRL00368	-2.949451324	-2.172218391	-2.388593695	-3.821975126	-2.693866295	-3.953202019	-1.197267744	-2.907069703	-4.352056506
1096711011	CTRL00908	-0.835652801	-0.543115688	-1.252839991	-0.488054266	-0.689472009	-0.415628739	-1.163454357	-0.818909166	-1.28511568
1096711417	CTRL00908	-2.943476221	-2.690224681	-3.395506499	-2.947826708	-3.823245296	-3.13564734	-3.113785848	-3.866272315	-3.666946133
1183222567	CTRL00687	-0.429908532	-0.452624359	-0.57916549	-0.796148476	-0.730529141	-1.646502066	-1.359114764	-1.171602027	-2.01705591
1183221840	CTRL00687	-0.685716465	-0.447037553	-0.321388751	-2.166251786	-1.852376561	-2.404059459	-1.521657082	-2.044439828	-1.500124618
1163724131	CTRL00007	-2.28850121	-1.413320098	-1.324138655	-0.984627174	-1.39483534	-1.906143387	-1.254455503	-1.059892174	-0.929507163
1163724138	CTRL00007	-0.892056141	-0.961975339	-1.826518089	-1.535888631	-1.651892972	-1.835808348	-1.246909168	-1.219424803	-1.72228307
988824252	CTRL00872	-1.736285487	-1.230787684	-0.881771054	-1.375830684	-1.415312859	-1.16938856	-1.563720947	-1.337047588	-1.288930076
988823949	CTRL00872	-0.07151448	-0.463804141	0.479236693	-0.361580447	-0.175425074	0.008154755	-0.602608805	-0.551217578	-0.600945224
1148882130	CTRL00061	-0.361043548	-1.331754784	0.08237714	-2.029178148	-1.648037958	-2.948138989	-1.114026866	-1.482334623	-1.51282649
1148882553	CTRL00061	-0.707691801	-1.322259557	-0.507090713	-3.395067855	-1.791927292	-1.064092765	-1.605320332	-1.664646308	-0.429592061
907165668	CTRL00837	-0.440427083	-1.14374308	-0.039736704	-2.492286348	-2.700779265	-2.567547893	-2.454160233	-2.356923529	-1.814678041
907165921	CTRL00837	-0.851798763	-0.669250373	-0.281949519	-2.181746373	-2.424461431	-2.221826832	-2.213433118	-2.077675344	-2.499528932
975603980	CTRL00302	0.342420019	-0.326981504	-0.125427429	-0.740005754	-0.569519684	-0.509264017	0.018285003	-0.57904714	-0.453796136
975603847	CTRL00302	1.182942322	0.964058716	0.886468049	0.206871016	0.542068708	0.231108061	-0.024059861	0.272037849	0.537566425
1053065595	CTRL00195	-2.662354983	-1.886054302	-2.107053791	-2.434993149	-2.217101117	-2.844743894	-2.545154106	-2.420440989	-3.266860005
1053065775	CTRL00195	-1.399214742	-1.381762825	-1.566813287	-2.639434287	-2.415907931	-2.387220829	-1.364606268	-1.925569074	-2.312452377
968340820	CTRL00029	-1.368276522	-2.244122391	-2.081167911	-2.031025333	-2.253108375	-2.950265712	-1.097366061	-1.226952231	-0.824382426
968340810	CTRL00029	-1.262590235	-0.66395797	-0.122313811	-1.643811295	-1.1629314	-1.770908572	-0.01993766	-1.227248625	-1.912614882
921866740	CTRL00781	0.509625688	0.935348122	0.821637907	0.436151066	0.520553446	0.166197503	0.904499859	0.746221854	0.690825429
921866986	CTRL00781	1.016664136	0.781281358	0.500820922	-0.692927208	-0.447412978	-0.658712822	0.85783613	0.407779794	0.415855723
1069526884	CTRL00450	-0.592948847	-0.142531117	-0.441279216	-0.260950268	-0.461341763	-0.067776639	-0.920010665	-0.463340134	0.344523958
1069526934	CTRL00450	-0.178177805	-0.365434178	-0.954596205	-0.050008107	-0.027766914	-0.07550194	0.032290518	-0.832291235	-0.173023808
1162120922	CTRL00170	-0.292721751	-0.589565166	-0.009495163	-0.762008201	-1.167703581	-1.215860778	-0.937732096	-1.286494452	-1.245424546
1162118202	CTRL00170	-0.192603812	-0.4260248	-0.29831155	-0.228152217	-0.558653138	-0.423986824	-0.194492795	-0.429713121	-0.923499327
1082006848	CTRL00885	-2.102488953	-1.915818946	-1.758754129	-1.366708278	-2.10927131	-2.613529645	-3.581746981	-1.967381274	-1.295732923
1082006228	CTRL00885	-1.520056139	-1.234962102	-2.000414145	-1.825192455	-2.021577183	-2.006113328	-3.08244376	-2.033589396	-2.141532994
1167289401	CTRL00343	-1.435487834	-1.683587324	-2.123392062	-3.105694074	-1.983849523	-1.487667362	-1.835653355	-2.372371863	-3.385862877
1167289405	CTRL00343	-0.571077786	-0.939008914	-0.829789336	-1.591072727	-2.039189042	-2.604924583	-1.224171095	-1.649372036	-2.459143261
1121202969	CTRL00354	-3.213361799	-2.52838198	-3.1447887	-2.121350766	-2.205257005	-4.273354955	-3.592569007	-2.743103695	-3.409157716
1121203742	CTRL00354	-1.66257894	-1.369807394	-1.530833391	-1.399222975	-1.851985999	-3.444911321	-1.156812477	-1.25111801	-1.188959133
1045021056	CTRL00873	-2.629437598	-2.56507152	-2.491412593	-2.364295909	-3.338379381	-1.97219595	-3.196241127	-3.082776821	-2.532062176
1045021063	CTRL00873	-1.605411168	-1.549895599	-1.358116662	-3.260230649	-2.382650552	-2.995267041	-2.375235237	-2.632064644	-1.778914315
935219839	CTRL00573	-3.186474425	-1.916648745	-1.052128298	-1.899283617	-2.169996886	-2.401704453	-2.482866078	-2.015755021	-2.458037596
935219853	CTRL00573	-1.534933702	-2.011448453	-1.426145836	-3.42411271	-3.062034717	-4.027964077	-2.848661209	-2.536481173	-3.153137944
1077666169	CTRL00447	-0.106350324	-0.144141953	0.319798794	-1.845413297	-1.589629354	-1.391397166	-1.305100399	-1.324197763	-1.846484219
1077665643	CTRL00447	-2.607098149	-1.807027272	-1.58548995	-2.685261343	-3.066224341	-4.387768204	-3.388310519	-2.533659715	-3.025373304
1166702748	CTRL00324	-0.010880126	-0.508101663	-0.711559856	0	0	0	-0.333208283	-1.048036063	-1.222252794
1166703232	CTRL00324	-1.016126778	-0.869917412	-0.777961652	-0.419821831	-0.914903535	-0.744871283	-0.444398433	-1.250037172	-1.0354528
1005965443	CTRL00508	-0.53434896	-0.322654788	0.32508929	-0.762296522	-1.248241121	0.42609564	-0.405950229	-0.863150426	-0.531877934
1005965339	CTRL00508	-0.130647366	-0.098413534	0.18325045	-0.033638407	-0.36659781	-0.448941049	-0.295788405	-0.480980069	-0.211117945
1076893663	CTRL00793	-0.409849116	-0.06953789	0.357671186	-0.218004929	-1.39569218	-1.67298731	-0.832967938	-0.925603506	-0.861927675
1076892087	CTRL00793	-0.36476564	0.168922212	0.071697548	-0.662073563	0.264632665	0.023679666	0.251565622	-0.036617626	-0.167309966
