sgRNA1_ID	sgRNA2_ID	PILOT_100X_D14_WT	PILOT_500X_D14_WT	PILOT_PCR500X_D14_WT	PILOT_100X_D14_M6	PILOT_500X_D14_M6	PILOT_PCR500X_D14_M6	PILOT_100X_D14_M7	PILOT_500X_D14_M7	PILOT_PCR500X_D14_M7
931395904	CTRL00306	-3.20906	-2.04728	-2.77595	-2.60903	-2.43182	-2.05972	-1.84009	-2.13071	-3.16069
931394908	CTRL00306	-2.07917	-1.74725	-1.25214	-1.46564	-3.22735	-1.74485	-2.35062	-2.45323	-1.60787
1007801031	CTRL00112	-2.31238	-1.67064	-1.94576	-1.644	-2.23019	-2.23874	-1.41891	-2.25208	-2.44077
1007801333	CTRL00112	-1.38523	-0.570997	-0.923395	-2.29049	-3.12199	-4.22526	-1.73282	-2.74204	-2.49953
915365369	CTRL00574	-0.41562	-0.407086	-0.562858	-0.792615	-0.441606	-0.42576	0.104296	-0.697666	-0.274521
915366224	CTRL00574	-0.280512	-0.179199	-0.447184	0.178501	-0.0966349	0.437051	0.103922	-0.202359	-0.191158
971295986	CTRL00409	-1.91582	-2.10222	-1.22362	-2.11987	-2.51494	-0.968307	-1.53319	-2.92481	-3.88254
971296178	CTRL00409	0.19604	0.0067258	0.368718	0.0277101	0.0817932	-0.134662	-0.400979	-0.0170256	0.270974
1140354860	CTRL00996	-2.58014	-2.79528	-5.18077	-3.38174	-2.81406	-3.7252	-2.03483	-3.25279	-2.29243
1140354864	CTRL00996	-0.230765	-0.995498	-0.796957	-2.97952	-1.93051	-1.95884	-2.36976	-1.87769	-1.30595
977596478	CTRL00067	-0.816694	-0.24516	-0.508648	-1.82247	-1.67791	-3.26792	-1.00967	-1.23897	-1.69015
977597718	CTRL00067	-1.93947	-1.36512	-1.33849	-2.10525	-1.71253	-2.95071	-1.60975	-1.87094	-2.34205
1167116861	CTRL00533	-0.742251	-1.33951	-1.49827	-1.95637	-2.01968	-2.3427	-1.34063	-1.97632	-1.61179
1167116780	CTRL00533	-0.825914	-0.54476	-0.344529	-0.709339	-0.323061	-0.773374	0.154768	-0.310937	-0.741624
1061737439	CTRL00307	-0.446169	-1.22342	-0.619766	-0.329672	-1.31756	-0.846018	0.101388	-1.10041	-0.59469
1061737453	CTRL00307	0.133632	0.132465	0.241612	-0.104991	-1.07987	-1.24079	-0.586782	-1.09356	-0.982007
1119244034	CTRL00070	-3.92334	-2.58173	-3.34447	-3.13829	-2.74255	-2.54987	-3.08809	-3.27124	-3.26129
1119245572	CTRL00070	-1.21559	-1.61599	-1.43885	-2.13819	-2.94116	-2.84365	-2.57403	-2.78429	-1.33339
1142347159	CTRL00120	-0.794615	-1.80623	-2.61875	-2.00653	-3.19134	-2.78769	-1.22758	-1.7781	-1.68572
1142347194	CTRL00120	-1.95981	-2.79932	-2.00817	-3.27816	-3.02528	-3.35788	-3.3496	-2.42071	-4.2692
989383707	CTRL00321	-0.254553	0.140242	0.0221754	-1.01708	-0.232808	-0.382256	-0.107123	-0.345906	-0.147838
989383673	CTRL00321	-0.60861	-2.08772	-1.33325	-1.75258	-1.50148	-0.815149	-1.656	-1.65655	-1.41674
1160903308	CTRL00577	-1.85326	-1.70971	-1.44829	-1.79738	-2.71472	-1.71811	-1.28837	-0.983149	-1.25239
1160903353	CTRL00577	-2.13179	-1.92519	-2.63224	-2.79982	-2.24224	-1.86781	-1.50289	-1.91674	-2.53751
1174233410	CTRL00291	-3.73631	-2.18164	-2.07838	-2.92961	-2.54187	-3.95536	-2.70967	-1.85757	-2.41455
1174234231	CTRL00291	-2.17537	-1.80298	-1.68295	-1.80029	-1.83341	-0.872542	-1.43176	-1.51799	-1.09217
1166015244	CTRL00539	-2.59134	-2.32722	-2.77721	-3.22986	-2.17197	-3.08762	-3.07009	-2.48946	-1.89405
1166014934	CTRL00539	-1.27175	-1.15859	-1.94404	-0.924606	-1.52137	-1.3092	-2.54491	-1.2954	-0.927044
1083167909	CTRL00226	-2.12019	-2.39225	-2.26759	-3.2356	-2.60851	-3.09115	-2.45048	-2.82998	-2.43299
1083168070	CTRL00226	-1.79164	-1.55456	-2.49628	-2.84737	-2.88756	-2.63463	-1.80029	-1.98116	-2.44646
1103337052	CTRL00733	-1.78902	-1.78729	-1.67515	-1.65515	-2.35915	-2.17145	-2.09855	-2.233	-2.42911
1103337277	CTRL00733	-1.96916	-1.83301	-1.91453	-1.96576	-2.13313	-1.49489	-1.5564	-1.82817	-2.04609
1029361326	CTRL00266	0.0891371	-0.392427	-0.582995	-1.01382	-1.08974	-0.911008	-0.97572	-0.930235	-0.219755
1029361158	CTRL00266	-1.02459	-1.24308	-1.18213	-0.613	-0.800131	-0.874376	-0.869904	-0.95426	-1.22483
1119834484	CTRL00551	0.656013	0.598373	0.210844	-1.47124	-1.41286	-2.0272	-0.966293	-0.956394	-1.02781
1119836209	CTRL00551	-0.707938	-0.832935	-1.23588	-1.05885	-0.745086	-0.560727	-0.713317	-0.821287	-0.899524
1139516163	CTRL00136	1.09945	0.795178	0.419001	-1.93086	-1.36575	-1.74314	0.266099	0.29266	0.517129
1139516158	CTRL00136	-0.354338	-0.818314	-0.878788	-2.82836	-2.41946	-2.46835	-0.985724	-0.656676	-0.272362
1145930623	CTRL00555	-1.80719	-1.13447	-1.54511	-0.548687	-1.88687	0.0747832	-1.43505	-0.8772	-1.57818
1145930497	CTRL00555	-1.60349	-0.886718	-1.25651	-0.520433	-1.18078	-1.82535	-0.17276	-0.548641	0.0742724
915501916	CTRL00590	-3.97768	-2.91619	-3.51522	-3.71076	-3.31784	-2.80779	-4.22187	-3.03817	-3.15048
915501158	CTRL00590	-0.975128	-1.34932	-0.822194	-1.71584	-1.86989	-2.57473	0.110213	-0.597775	-0.334055
1144317517	CTRL00713	0.720385	0.865417	0.333807	-0.233837	0.272405	-0.546984	0.55856	0.575565	0.0668497
1144324007	CTRL00713	0.71617	0.856007	1.04959	-0.115822	0.0512472	0.0828165	0.377681	0.385043	0.301567
1049746178	CTRL00014	-1.73021	-1.63862	-1.97124	-0.901087	-1.43553	-1.93329	-0.95295	-1.52998	-1.85515
1049746325	CTRL00014	-0.447633	-0.659455	-1.27335	-1.11985	-1.10544	-1.3477	-1.03508	-1.58651	-2.34902
950410876	CTRL00500	-1.07784	-2.10264	-3.53126	-3.35567	-2.21248	-2.116	-1.84283	-1.98719	-2.59814
950411284	CTRL00500	-2.91047	-3.30026	-4.89862	-4.0638	-4.033	-4.72568	-3.99528	-3.71574	-3.5702
996303582	CTRL00869	0.227205	0.988549	1.17918	-0.192646	-0.314284	-0.202919	-0.701546	-0.226736	-0.850751
996301661	CTRL00869	0.650513	0.157245	0.312358	-0.057345	-0.972238	-0.654847	0.997676	0.472903	0.697193
938014110	CTRL00317	-1.35909	-1.54116	-1.29176	-1.8594	-2.86538	-3.87807	-1.24396	-3.34599	-1.25061
938014108	CTRL00317	-1.334	-2.0864	-2.59889	-2.52311	-2.00618	-1.95214	-1.89145	-2.06411	-2.30848
1168097459	CTRL00566	-1.38345	-1.56048	-1.47302	-2.74922	-2.76227	-2.33293	-1.1591	-1.20177	-1.46005
1168097393	CTRL00566	-2.37023	-1.78619	-2.25369	-1.48628	-2.31577	-1.65134	-2.63025	-2.05071	-1.66927
1172748515	CTRL00559	0.0595011	-0.515253	-0.213172	-0.28534	-0.743215	-0.402608	0.185283	0.0647278	-0.116733
1172744886	CTRL00559	-0.136428	-0.121889	0.580569	-0.724887	-0.296508	-0.859431	-1.01159	-0.920205	-0.806806
1152714333	CTRL00031	-0.332238	0.250032	-0.253629	-1.4601	-1.5473	-1.20003	-3.42059	-1.13298	-0.879459
1152713810	CTRL00031	0.268888	-1.2054	-2.06232	-2.87152	-0.875176	-1.23749	-2.70281	-0.169843	-2.40231
1104697380	CTRL00314	-3.33989	-3.86315	-3.88394	-4.52262	-3.78791	-2.41391	-3.848	-3.95906	-1.92836
1104697375	CTRL00314	-3.92392	-3.42913	-2.85771	-3.65183	-3.3649	-3.11984	-3.78542	-3.60393	-4.42388
1183462334	CTRL00303	-2.07042	-1.69454	-1.29649	-1.87444	-2.78693	-2.59447	-1.45461	-1.75016	-2.50527
1183462336	CTRL00303	-1.37851	-2.00919	-2.551	-1.73355	-2.89684	-2.25773	-2.03345	-2.29424	-2.99849
1082818695	CTRL00880	-0.956483	-1.23002	-0.839742	-1.22808	-1.7773	-1.80154	-1.58093	-1.20628	-2.18685
1082818698	CTRL00880	-0.569411	-0.203789	-1.15681	-1.70366	-1.0715	-1.28832	-0.85155	-0.686959	-1.09627
1165950234	CTRL00034	1.01584	0.513443	0.303643	-1.32403	-1.24102	-0.824354	-1.58004	-1.49703	-1.19883
1165949268	CTRL00034	-1.19538	-1.49361	-0.851851	-1.68326	-1.86337	-2.12873	-1.70981	-2.11923	-2.2471
997993985	CTRL00866	-1.84568	-2.21393	-2.5818	-1.35099	-1.64542	-1.90533	-1.61884	-1.08021	0
997994361	CTRL00866	-0.150138	-0.0460152	-1.93613	-1.81792	-1.42216	-0.899101	-1.21502	-1.08029	-1.91234
1168349866	CTRL00218	-2.91108	-3.28299	-2.45678	-2.15453	-2.33524	-4.0262	-1.0942	-2.68098	-2.6565
1168348739	CTRL00218	-1.55325	-1.98476	-1.50517	-1.71141	-2.06768	-2.0084	-1.48431	-1.55277	-1.76585
961607167	CTRL00859	0.827441	0.703324	0.604858	-3.23906	-2.33543	-2.53239	-2.03342	-2.28362	-2.95534
961606227	CTRL00859	-2.25405	-2.73922	-2.38799	-3.06803	-3.7147	-3.70942	-2.48661	-2.92292	-2.4826
942006579	CTRL00021	-1.57319	-2.09978	-2.83592	-1.47847	-2.0747	-1.84508	-1.82484	-2.44536	-1.60847
942007923	CTRL00021	-1.89419	-1.93012	-3.57825	-2.16999	-1.82899	-2.21973	-2.62721	-2.32711	-2.40272
1060925086	CTRL00638	-1.83768	-1.51385	-3.46544	-1.97321	-1.36827	-2.36739	-0.507736	-1.16256	-1.77138
1060924876	CTRL00638	-1.46719	-1.58084	-1.73733	-2.23868	-2.04084	-1.73859	-1.56815	-1.89404	-2.20543
1166291946	CTRL00414	-1.37442	-1.6291	-1.19805	0	0	0	-2.03517	-1.98475	-3.44786
1166291916	CTRL00414	-2.49806	-2.07707	-3.64287	-2.74992	-2.54179	-3.21629	-2.53782	-2.53124	-2.59968
1161980498	CTRL00083	-2.18346	-1.86524	-1.6659	-2.49182	-1.88827	-3.1966	0.367248	0.953441	1.05646
1161980101	CTRL00083	-1.27055	-0.818969	-0.663783	-1.12302	-0.602605	-0.922428	0.0057175	-1.31814	-1.27477
930782075	CTRL00322	-0.704775	-1.91617	-1.58631	-1.89382	-1.83655	-4.46729	-1.55361	-2.29248	-1.9288
930782256	CTRL00322	-2.77404	-2.22718	-2.1975	-2.21197	-2.72003	-3.54631	-1.61077	-3.27022	-1.9364
1089449542	CTRL00413	-0.406057	-0.753264	-0.931383	-2.17356	-1.84716	-1.7496	-1.67679	-2.17285	-1.7873
1089450324	CTRL00413	-0.687736	-0.664536	-0.827221	-0.527476	-0.457379	-1.09826	-0.833364	-0.79402	-0.678644
1189403287	CTRL00825	-1.54771	-2.14291	-1.64799	-2.11089	-2.7303	-2.1595	-1.12486	-2.57588	-2.51744
1189400440	CTRL00825	-1.06834	-0.674712	-1.10766	-0.620356	-0.954393	-1.50046	-0.90151	-1.16186	0.43689
978429835	CTRL00438	0.420843	0	0	-1.73497	-1.74463	-3.00728	-0.968116	-1.55198	-1.12072
978429852	CTRL00438	-1.29064	-1.55394	-1.34397	-2.01303	-1.52311	-1.27463	-2.69964	-2.63723	-4.03625
1038590991	CTRL00219	-0.757038	-1.04207	-2.00428	-2.93743	-3.24781	-4.33753	-2.60621	-3.46525	-3.82271
1038588419	CTRL00219	-1.45797	-2.30241	-2.46896	-3.64723	-2.9955	-3.25603	-1.89357	-2.84094	-3.54362
1168693745	CTRL00435	-2.27176	-1.30103	-1.5057	-1.82505	-1.20274	-1.58443	-0.615121	-0.958082	-3.02845
1168693680	CTRL00435	-4.13327	-1.50405	-2.71735	-2.35496	-1.03249	-1.68595	-0.37567	-1.15692	-0.331885
1083363904	CTRL00534	-0.808654	-0.373087	-0.248832	-0.931806	-0.855732	-1.5406	-0.185042	-0.670086	-0.4026
1083363885	CTRL00534	0.709991	0.454729	0.583045	-0.404717	-0.689751	-0.284437	-1.20662	-0.131594	-1.22411
1183679350	CTRL00477	-2.55473	-1.82853	-3.47086	-1.00611	-2.55567	-2.47764	-1.70478	-1.71756	-1.4468
1183678602	CTRL00477	-2.10612	-1.89154	-2.05938	-3.05994	-2.93209	-3.82542	-3.66782	-2.396	-3.02397
1161683329	CTRL00046	-1.15985	-2.07004	-1.44131	-2.97871	-2.66306	-3.49133	-2.68307	-3.38283	-3.89269
1161683328	CTRL00046	-2.82593	-3.12924	-3.43247	-2.86522	-2.97247	-2.59399	-4.54814	-3.12116	-2.28035
1169037526	CTRL00360	-2.18105	-1.9915	-2.97811	-3.45891	-2.78902	-3.13785	0.965905	0.585128	1.12815
1169037523	CTRL00360	-2.66889	-1.83085	-2.44307	-3.45085	-2.96737	-2.35973	-2.97013	-2.18611	-1.86854
1100986843	CTRL00406	-0.784835	-0.97324	-0.348563	-1.06848	-1.52698	-1.29499	-1.5382	-1.15569	-1.90549
1100986372	CTRL00406	-0.762653	-0.356688	-1.01524	-0.32382	-0.30608	-0.588098	-1.02175	-0.492215	-1.34555
1172483239	CTRL00047	-1.36985	-1.73912	-1.72286	-1.62135	-1.64571	-2.80766	-2.40043	-2.05332	-3.46132
1172483282	CTRL00047	-0.0428121	-0.993332	-0.840422	-1.03624	-0.561844	-1.54848	-0.750436	-0.608459	-0.768175
1006637164	CTRL00016	-2.09207	-2.80067	-1.81041	-2.7737	-3.11113	-3.95005	-2.42387	-1.90052	-2.06949
1006637155	CTRL00016	-2.22829	-2.39507	-1.74006	-3.72135	-2.56442	-2.12865	-1.92841	-2.53477	-5.92497
1147259828	CTRL00954	-2.06412	-2.52505	-3.17898	-3.10005	-2.88824	-3.74184	-3.23687	-3.42175	-3.65467
1147259827	CTRL00954	-2.18553	-2.63882	-3.39397	-2.22398	-2.818	-2.43359	-2.02108	-2.42996	-2.6726
1181943832	CTRL00188	-0.305823	-0.778569	-0.857992	-0.503304	-1.09362	-1.17998	-0.141054	-0.636105	0.0613708
1181944678	CTRL00188	-0.418918	-0.782916	-0.266793	-1.54817	-1.51743	-0.328782	-0.818549	-1.17565	-1.33732
1122221143	CTRL00294	-1.27087	-0.380253	-0.876988	-0.306118	-0.588908	-0.686308	-1.36656	-0.715223	-0.453917
1122221123	CTRL00294	-0.858758	-0.645958	0.411729	-0.124065	-0.583539	-0.369443	-0.140795	-0.586832	-0.162597
1161066978	CTRL00595	-2.20348	-1.77509	-2.30806	0	0	0	-2.1525	-1.26077	-2.53189
1161067255	CTRL00595	-3.12352	-1.88966	-3.78686	-2.21851	-2.74432	-3.90183	-2.89094	-2.39932	-2.40053
1139579708	CTRL00235	1.37243	1.10319	1.38797	-0.43064	-1.23095	-0.0444826	1.42129	0.78675	0.585093
1139580190	CTRL00235	-2.40587	-1.90921	-2.56256	-4.08195	-2.606	-2.80222	-2.04246	-2.44804	-2.79732
981573856	CTRL00922	-1.02423	-2.21156	-2.34085	-1.73071	-2.94601	-4.30112	-2.47169	-2.49816	-2.70924
981574222	CTRL00922	-1.15452	-1.45852	-2.41754	-3.20855	-3.22597	-1.9401	-2.49347	-2.29345	-2.83178
915968494	CTRL00882	-3.56173	-3.88393	-3.58732	-3.71869	-3.02139	-2.85282	-1.55669	-3.2928	-2.85189
915965799	CTRL00882	0.534439	0.964495	1.04853	-2.16384	-3.0295	-2.42381	-1.92476	-2.30294	-1.73403
926014850	CTRL00445	-1.68567	-2.19603	-2.9402	-1.98597	-2.5451	-2.56971	-1.98375	-2.22884	-2.56284
926013991	CTRL00445	-0.986372	-0.0732226	-1.10596	-0.950324	-1.84839	-1.74159	-1.48774	-1.64876	-1.82857
1150689257	CTRL00740	-0.721483	-1.08254	-2.07608	-0.983909	-0.92457	-2.36819	-0.103399	-0.851978	-0.794083
1150690935	CTRL00740	0.47461	-0.0518407	-0.495204	0.136175	-0.00893418	-0.418344	0.11988	0.00691653	-0.2019
914843014	CTRL00329	-0.84428	-1.40932	-1.40832	-1.33721	-1.69786	-0.898243	-1.1542	-1.928	-1.52325
914843150	CTRL00329	-1.17443	-1.31745	-1.17698	-0.823184	-1.28911	-1.53803	-1.70367	-0.98731	-1.40585
1114480866	CTRL00036	-1.32447	0	0	-3.61949	-3.58383	-4.0173	-3.26563	-2.77666	-5.30233
1114480870	CTRL00036	-0.411804	-0.381225	0.218396	-2.28187	-2.01478	-1.91263	-2.79729	-2.01235	-2.16481
1119488038	CTRL00147	-0.995711	-1.22745	-1.82826	-1.68987	-2.13734	-2.64092	-2.45698	-1.72705	-2.14779
1119487857	CTRL00147	-1.86577	-1.7482	-2.41045	-2.74226	-3.2564	-3.21644	-2.45806	-2.6689	-2.1059
1167439101	CTRL00899	-3.16695	-2.20855	-1.54668	-2.52683	-2.11975	-1.89629	-2.05339	-2.34982	-3.32727
1167439110	CTRL00899	-3.69307	-2.00751	-1.29587	-3.12044	-1.84041	-2.12759	-2.51577	-3.04349	-3.8969
1078784615	CTRL00142	-1.06463	-1.71654	-1.72118	-1.73143	-1.54577	-2.43055	-1.71943	-1.52209	-1.79294
1078786068	CTRL00142	-1.67826	-1.02695	-3.99419	-2.73575	-1.97681	-2.62863	-1.26671	-1.89083	-2.62526
1120977698	CTRL00664	-1.3904	-2.53487	-1.69335	-3.29746	-2.33237	-3.1626	-2.34195	-2.24445	-2.64165
1120978385	CTRL00664	-2.05579	-2.46464	-3.00179	-1.56803	-2.69898	-2.0628	-3.60715	-2.89296	-4.22581
947554600	CTRL00751	-1.34114	-0.679246	-0.941131	-1.76977	-1.46715	-1.55491	-2.37452	-0.70211	-1.97856
947553157	CTRL00751	-1.76668	-1.23857	0.45472	-0.503743	-1.94849	-1.08576	0.5679	0.528893	0.305992
953059010	CTRL00780	-1.63153	-2.69357	-2.51512	-3.16523	-2.29895	-3.84206	-1.78303	-2.98214	-2.60389
953058680	CTRL00780	0.419782	0.567875	0.410543	-2.10437	-1.72157	-2.52351	-1.82136	-1.91748	-2.00271
936440878	CTRL00185	-1.77485	-1.55333	-1.59707	-1.99573	-2.44527	-2.41308	-3.08697	-2.29655	-2.19784
936441658	CTRL00185	-1.44399	-0.82169	-0.512023	-1.24158	-1.65529	-1.54024	-1.19917	-1.54344	-1.24438
1046712047	CTRL00189	-2.08119	-2.59656	-4.76544	-2.70266	-3.19318	-4.07378	-2.33209	-2.87203	-1.6728
1046712050	CTRL00189	-2.4817	-3.50799	-3.39335	-2.83049	-3.57377	-3.20446	-3.04118	-2.93878	-2.56599
944769286	CTRL00183	0.611213	-0.54303	-0.202625	-1.72152	-1.58343	-1.78195	-0.0338794	-1.4757	-1.38625
944769161	CTRL00183	0.0900285	0.935902	0.474475	-0.532956	0.138668	-1.79507	-0.319311	-0.696693	-0.0465799
924527334	CTRL00177	-2.02156	-1.80476	-0.22825	-1.72446	-2.06493	-1.4827	-1.6554	-0.610373	-0.271428
924527365	CTRL00177	-1.31273	-0.734355	0.225386	-1.05267	-1.35888	-0.754158	-1.0477	-1.02707	-1.46704
1101870904	CTRL00376	-2.61561	-2.06268	-2.08045	-2.06515	-1.9211	-3.08705	-0.567509	-0.369163	-0.729178
1101871014	CTRL00376	-2.60777	-2.29239	-2.11407	-2.41081	-2.40206	-3.3408	-1.3325	-0.92481	-1.13768
1061839521	CTRL00868	-0.801981	-1.88363	-1.17258	-4.24597	-2.54621	-1.68111	-1.75857	-2.10282	-2.54625
1061839596	CTRL00868	-2.33345	-1.71841	-2.37712	-2.20675	-2.41099	-2.81336	-2.56212	-2.15857	-2.03676
975587995	CTRL00347	-1.40656	-1.93028	-1.2191	-1.49847	-1.64146	-1.6027	-2.24483	-1.63761	-2.72705
975588990	CTRL00347	0.00257155	0.1138	0.28214	-1.57086	-1.29806	-1.58662	-2.27615	-2.19149	-1.98047
1136507701	CTRL00304	-1.96594	-1.04704	-1.04705	-2.61821	-2.10653	-1.78956	-1.52286	-1.91364	-0.661166
1136507735	CTRL00304	-1.26455	-0.825582	-1.25512	-0.389494	-1.90814	-1.94249	-1.24316	-1.77522	-1.52734
1076987401	CTRL00986	-0.944416	-1.54526	-1.31732	-1.66264	-1.35444	-1.24088	-1.49105	-1.76056	-1.41751
1076987653	CTRL00986	-0.372998	-0.73378	-0.551916	-0.61057	-0.692559	-0.178628	0.0636892	-0.804392	-0.605702
1182438207	CTRL00652	-2.26908	-2.10088	-2.81985	-2.4736	-2.61262	-3.50342	-2.16653	-1.79759	-2.66635
1182437905	CTRL00652	-1.21673	-0.827753	-1.27234	-1.94508	-2.88347	-4.06288	-2.20254	-2.73185	-2.25889
1145936961	CTRL00930	-2.57589	-1.82928	-1.7577	-2.20164	-2.24202	-2.48358	-1.99677	-2.22947	-1.56585
1145937116	CTRL00930	-2.13933	-1.31431	-1.29114	-1.46451	-1.91735	-3.44305	-2.37757	-1.80387	-1.87349
1200147178	CTRL00019	-1.37344	-1.23834	-0.39355	-1.65	-2.20284	-2.13075	-1.41145	-0.773	-1.49691
1200146851	CTRL00019	-1.0609	-0.829664	-1.21121	-1.24173	-1.07787	-1.44224	-0.835862	-1.09034	-0.475784
1172062705	CTRL00383	0.142952	0.401915	0.668275	0.128863	0.257186	0.432785	0.404279	0.33333	0.489003
1172063330	CTRL00383	0.267759	0.876421	0.610993	0.725515	1.11831	0.847921	0.476965	1.08294	0.796157
1154007078	CTRL00293	-1.1562	-0.572315	-0.140088	-0.463289	-0.543614	-0.172177	0.0432036	-0.218345	0.0601481
1154006451	CTRL00293	-0.282494	0.0127446	0.0100055	0.189194	-0.419676	-0.853732	0.0708735	-0.67162	-0.121485
1083967722	CTRL00785	-3.32909	-2.56154	-3.31795	-2.88457	-3.04317	-3.8425	-2.27015	-3.09459	-2.73675
1083969086	CTRL00785	-2.2897	-1.78785	-1.32482	-3.1932	-2.96257	-2.53062	-2.10464	-1.70467	-2.8962
1078787893	CTRL00635	-2.67767	-2.40426	-3.1507	-3.14761	-2.27471	-3.43569	-2.34989	-1.73621	-2.43857
1078787939	CTRL00635	-3.58509	-1.25889	-3.62915	-3.04728	-2.37072	-2.58133	-2.20584	-2.26445	-3.57761
978541013	CTRL00633	-0.306225	-0.0708593	-0.530578	-0.374795	-0.40679	-0.231702	0.0758655	-0.159637	-0.318178
978541032	CTRL00633	0.0361815	0.707838	0.342123	0.533377	0.511295	0.166976	0.124048	0.250095	0.602361
916061530	CTRL00111	-2.07192	-2.39868	-2.33536	-2.73498	-3.25116	-3.34271	-2.49696	-2.54885	-3.26659
916061538	CTRL00111	-1.28687	-1.64577	-1.72659	-2.17345	-2.26657	-2.35197	0.026896	0.0352343	-0.388265
950368069	CTRL00787	-0.0917575	0.227298	0.422853	-0.940746	-0.693427	-0.707259	-0.40315	-0.415428	-1.01852
950368061	CTRL00787	-0.448787	0.240413	0.547223	0.0857949	-0.223291	-0.29838	0.0826194	0.480928	0.110891
1190060252	CTRL00962	-3.07497	-2.71789	-3.27947	-2.28165	-3.24743	-3.28609	-2.45341	-2.87935	-2.65203
1190059619	CTRL00962	-2.25	-1.96202	-2.67039	-3.80611	-2.80406	-2.34905	-1.15308	-0.50545	-1.47793
953730881	CTRL00008	0.592826	0.23801	-0.614345	0.147855	0.121894	-0.669756	0.213331	-0.132731	-0.51249
953733853	CTRL00008	0.566769	0.815629	-0.2588	-0.00694181	-0.0300188	-1.04719	0.153871	0.0745927	-0.906731
1064410948	CTRL00845	0.163439	0.249488	-0.499593	-0.627102	-0.864762	-1.63413	-1.07946	-1.01778	-1.16686
1064410963	CTRL00845	-1.14931	-2.05408	-1.84402	-1.2985	-1.8204	-2.11446	-1.53023	-1.73589	-2.35164
905112796	CTRL00636	-1.3902	-1.25402	-1.23546	-1.77527	-2.01938	-1.36777	-1.92894	-1.76545	-1.79477
905115035	CTRL00636	-2.84344	-2.91285	-2.56749	-2.77843	-2.95848	-2.66396	-2.41319	-2.61398	-3.3179
932618320	CTRL00501	-2.76603	-2.42639	-1.85194	-1.79496	-3.33943	-3.59728	-2.6411	-2.07678	-1.17845
932618323	CTRL00501	0.109843	0.346728	-0.0375365	-0.398355	-0.363656	-0.464742	-0.269886	-0.261869	0.183458
922945170	CTRL00957	-1.22282	-1.63975	-0.831432	-1.67517	-1.37099	-1.53904	-1.59768	-1.48674	-1.72178
922942275	CTRL00957	-0.449469	-0.169771	-0.97503	-2.97409	-2.01174	-2.66087	-1.48472	-2.45769	-2.54822
1084053576	CTRL00833	-0.554819	-1.75831	-2.21503	-1.34599	-2.0355	-3.09228	-1.02005	-2.32821	-1.9881
1084053605	CTRL00833	-1.32433	-1.60976	-1.60169	-0.890266	-1.57168	-1.09421	0	0	-3.19453
1114640709	CTRL00246	-1.77875	-1.58224	-0.858646	-2.52059	-2.14866	-1.72813	-1.83915	-1.79787	-1.97421
1114640732	CTRL00246	-1.32805	-1.24895	-1.67733	-2.02286	-1.93773	-2.19215	-1.6908	-2.1132	-1.27879
1102374016	1122026575	-2.93908	-2.03398	-2.96344	-3.56431	-3.16413	-2.41004	-1.14825	-1.83466	-1.96587
1102374038	1122026575	-2.02259	-1.23606	-1.12904	-1.80608	-1.6063	-2.1945	-1.07699	-1.63684	-0.779755
946003122	940514764	0.042668	-1.55927	-1.30702	-1.8829	-1.95933	-2.1722	-1.41616	-2.15083	-2.17768
946003106	940514764	-0.399609	0.136086	0.110108	-0.76475	-1.32321	-1.54019	0.717291	0.584217	1.06582
1032826659	1063847130	0.233323	0.454316	0.120011	-0.606622	-0.63793	-0.245143	-0.517285	-0.867458	-0.0999503
1032828295	1063847130	-0.968646	-0.536578	-0.682812	-0.723641	-1.34896	-0.347865	-0.907627	-0.442752	-0.394291
1016442154	985155272	-4.0048	-3.39472	-3.91817	-3.99635	-3.53325	-3.36475	-0.319959	0.0974348	0.0911326
1016442147	985155272	-2.64482	-3.27805	-3.26997	-3.21974	-3.0311	-3.33774	-3.37447	-2.97342	-3.51783
1122476075	965042142	-3.90691	-3.60598	-2.58864	-3.2439	-2.59773	-4.56922	-2.13768	-2.99587	-2.86016
1122473147	965042142	-1.92566	-1.2514	-1.89469	-3.52978	-2.17169	-2.35193	-3.40249	-1.96318	-3.29201
1122110978	925576821	-2.02754	-1.5938	-0.754693	-2.01682	-2.69559	-2.4411	-2.2345	-2.25907	-1.47566
1122110075	925576821	0.302728	0.0593316	-0.40724	-2.35594	-1.69665	-0.895211	-0.959977	-0.998665	-0.670341
1143174077	943721389	1.33161	0.794779	-0.0283423	0.397517	0.360121	-0.104104	0.977118	0.105847	-0.178925
1143174057	943721389	-0.188392	0.224492	0.0907658	0.593375	0.29283	0.135577	0.827353	0.251878	-0.244456
959069035	1014839408	-1.03831	-1.38137	-2.13356	-2.04526	-1.05107	-1.96828	-1.29852	-1.315	-1.5788
959069025	1014839408	-1.45363	-0.578303	-0.212746	-2.02533	-0.98967	-1.78381	-0.745872	-0.728496	-1.54716
1125670679	1032316778	0.230857	-0.328124	-0.430289	-0.987006	0.0458137	-0.106905	-0.773436	-0.326062	-0.2092
1125670192	1032316778	-0.610257	-0.97915	0.427329	-1.62999	-0.770311	-0.606061	-1.08589	-0.751559	-1.08809
935035194	1024903596	0.130614	0.648734	-0.0144766	-0.715875	-0.755588	-0.926435	-0.819283	-0.0252725	0.728213
935035170	1024903596	-0.342973	-0.475465	-1.39964	-0.62487	-0.665465	-0.706775	-1.30737	-1.47564	-1.35175
