sgRNA1_ID	sgRNA2_ID	PILOT_100X_D14_R3_logFC_WT	PILOT_PCR500X_D14_R3_logFC_WT	PILOT_PCR500X_D14_R2_logFC_WT	PILOT_100X_D14_R2_logFC_WT	PILOT_PCR500X_D14_R1_logFC_WT	PILOT_100X_D14_R1_logFC_WT	PILOT_500X_D14_R2_logFC_WT	PILOT_500X_D14_R3_logFC_WT	PILOT_500X_D14_R1_logFC_WT	PILOT_100X_D14_R3_logFC_M6	PILOT_PCR500X_D14_R3_logFC_M6	PILOT_PCR500X_D14_R2_logFC_M6	PILOT_100X_D14_R2_logFC_M6	PILOT_PCR500X_D14_R1_logFC_M6	PILOT_100X_D14_R1_logFC_M6	PILOT_500X_D14_R2_logFC_M6	PILOT_500X_D14_R3_logFC_M6	PILOT_500X_D14_R1_logFC_M6	PILOT_100X_D14_R3_logFC_M7	PILOT_PCR500X_D14_R3_logFC_M7	PILOT_PCR500X_D14_R2_logFC_M7	PILOT_100X_D14_R2_logFC_M7	PILOT_PCR500X_D14_R1_logFC_M7	PILOT_100X_D14_R1_logFC_M7	PILOT_500X_D14_R2_logFC_M7	PILOT_500X_D14_R3_logFC_M7	PILOT_500X_D14_R1_logFC_M7
938003320	CTRL00204	-1.7698504107328934	-2.717602699877893	-2.809361672560902	-2.852043762484467	-2.8223495283121447	-2.478792413634371	-2.6657809290255177	-2.7565625054147267	-2.06384270834947	-6.096043756301731	-5.618442457774344	-2.651947138192425	-4.050544449125824	-7.162642383579922	-3.544989331620413	-3.5844156461804815	-2.8563327299258474	-3.072985699546141	-2.5900805069969004	-5.197732741964152	-2.5118120773131043	-2.548828430604958	-2.492302634180352	-1.4506423081211417	-3.0990895319325333	-2.3349924595788547	-3.2446518009880645
938003630	CTRL00204	-0.3470935268158189	-0.0944940826313795	-0.7697829272528313	-0.6472219141460397	-1.2360783222649971	-1.3202899729041202	-0.3755098043302673	-0.7587427989543121	-0.7473791116252374	-1.5095225847084417	-1.8138762441797758	-0.8928273556415811	-2.800422257566763	-1.6768819334970295	-2.0571796488758425	-1.3618817538747388	-1.4259452156734609	-1.5986618087067397	-1.4337407972018827	-0.7627396078544147	-2.7667085962303575	-1.436514574210809	-1.8012629051434426	-1.5412897342651901	-1.467859173932695	-1.211460090822778	-1.9780046994781886
1057734937	CTRL00542	-0.337805090916924	-0.7668288841251394	-0.7213830509692255	-0.5388742254286316	-0.841705320477352	-0.7620974716307518	-1.039846310143937	-1.0659664112145801	-1.3163862211503152	-1.7511806740919518	-3.321553694451788	-2.8975020203590467	-0.7976163302309823	-2.2996552121466225	-1.2534804184611468	-1.097041293629423	-2.31218289351591	-1.8588833954382666	-0.2910918543653381	-1.989902903563048	-2.3698499517839657	-1.084032453477657	-1.5628398635166967	-1.854530329242318	-2.300578476967273	-1.6338873636095188	-1.5807466236265681
1057735374	CTRL00542	-0.8222940711790195	-3.939577177591713	-0.7203176299628794	-0.22188358565303287	-1.063660259625383	-1.2511168039475051	-1.1371642941462274	-1.3377906901083867	-0.9068725087360242	-1.8810114794819068	-1.3481705184134383	-0.5184152762811631	-1.7549883201727654	-1.5284329290465626	-1.973010980685849	-1.1342056860145007	-1.296851775815968	-1.1471735666097038	-0.40932040372724543	-0.7086276990838175	-1.1107204795762706	-2.5114293206979394	-1.4920515972160413	-1.8133635365337235	-0.4920208047874897	-0.5389125393608225	-1.0722504836695828
923604459	CTRL00006	-0.48754261338106675	-0.9652275285856848	0.4111655386838222	-0.7696626022453978	-0.004219704737925741	-0.2957041673348147	-0.3380445609265985	-0.4716223004299803	-0.8826535782085535	-0.32177496940905836	-0.4054898362779991	-0.6344648849217082	-1.2974930073890008	-1.573223701708996	-0.8547739743218904	-0.6118040048633001	-0.21198229136828303	-0.3969838041762186	0.08510789110193158	0.3093442776398091	0.6370894159391249	0.28592012792742366	0.9742996047055931	0.1121060048975698	0.33351124337010873	0.23890078050145544	0.38909392252349834
923602393	CTRL00006	-0.19530938650079405	-0.3447403888271529	0.24350109960301916	-0.12222792270610687	-0.12397086505430384	-0.4504925930803811	-0.002619336617764335	-0.18793189985160472	0.030342918614787124	-0.15193215513464484	-0.22416267625164737	0.5419057080279928	-0.695463406788729	0.34670569103014565	-0.3826318837379598	-0.6878604856410572	-0.28011970606726383	-0.52226552373523	0.016328242448783344	0.20260221670998813	-0.013873020702022773	0.021255895283304627	0.28495640890696927	-0.16006169286166227	-0.08005978430700732	0.028400058132759615	0.10669938496581821
1029493410	CTRL00277	-2.9266690118266774	-2.315340132071988	-2.454627238379284	-2.0861014533153144	-2.2334603537060915	-1.4357930641696801	-2.211843195946954	-2.079240193326044	-1.9337023981334767	-1.1996056348561275	-2.2504615731373763	-2.4227891803290627	-2.145226039658573	-1.2469114106456036	-3.189745899195513	-2.2513131754345657	-1.8542855989429232	-1.8149324871860117	-1.5823193350864913	-1.4869940708506644	-2.11206541466694	-1.4484639771171046	-1.508916932287878	-1.602653636926383	-1.433993436166145	-1.5565118402619955	-1.1827337519809613
1029493591	CTRL00277	1.2294767521771863	0.9184430278270338	0.3312038255336724	0.9502247880941335	0.90035186610407	0.9373057029017912	1.1618321805524636	0.8816042266643608	1.1525604143735704	-0.4462343119233346	-1.277474627392303	-1.1658425113525337	-0.44901655941299823	-1.946324518817564	-0.31383763083868504	-1.2340185155228414	-1.082242165540915	-0.7304887444086696	-0.7582657034298189	-1.0234365826258345	-1.1068311368046246	-1.1935061350166973	-0.8769036934403397	-0.5662698257004921	-0.6388987981288043	-0.6472934057694799	-0.8985575791464901
944242742	CTRL00510	-6.494538788101962	-3.9607120402120355	-3.4474782394271983	-4.224549628372362	-4.711380644568129	-1.6585565574136698	-2.4658153221169528	-2.251875125414898	-3.7070502811789927	-2.7844240735165227	-6.994799800828824	-2.8567788770016627	-4.112745337984762	-2.7232689187322197	-3.5324546737206037	-3.2900921966808987	-3.2994887227202168	-2.475626604795373	-3.166458918394387	-2.0457114329907737	-3.05725928715643	-3.4145518996374196	-1.104656158240388	-2.022239592411891	-3.1665567449985814	-1.8633960339333229	-3.3377499880727095
944242745	CTRL00510	-1.7867158171963848	-2.2062080242502393	-2.2248304174200864	-2.688359774309819	-1.928128201097255	-1.796038508597748	-2.959631677964494	-2.605782038942653	-2.8626649972852696	-3.278195145471282	-4.040394341344231	-2.863549596085755	-3.666674867350128	-4.478289522978382	-4.018738026191297	-3.378424842240086	-4.1885521137412	-2.4572969801484117	-2.636145195255801	-2.2617342862423913	-2.3358256771806056	-2.9378634421925622	-2.046414887740033	-3.558242510698914	-2.917929326747703	-3.592761936179976	-1.5627469145329258
966872366	CTRL00773	-2.702542689110476	-0.9060847398139922	-2.775345611720309	-1.82784296970765	-2.802627146894882	-1.7134795631895232	-2.248359164655986	-1.4903493785299318	-2.1828421826544626	-2.993219708814652	-2.5896746538453153	-1.6369731256587476	-2.9808616752405657	-2.380216621010983	-1.7116640695699308	-2.669826561692382	-1.5318636265400136	-1.6556895512267338	-0.8919767008436987	-1.2682573661895418	-1.9979745493680081	-0.35894826032640914	-1.713085431914042	-2.5228571015296914	-1.0808791294123934	-1.2426090412269222	-1.382206552638424
966872748	CTRL00773	-0.4601532613369401	-1.2828618605078037	-1.5501276616003552	-1.1035290946440255	-1.2400897666687145	-0.13770664924630685	-0.5293552899506085	-0.7110272921725024	-0.7537640890633596	-3.183571408179949	-3.8156343753497435	-2.6238727083288067	-2.0346284116800466	-5.610753167007905	-2.3665241090610256	-1.881469117499475	-1.9379849537269103	-3.2866008421464126	-1.8645260059722069	-1.8918605328676792	-1.1785315279054578	-1.493379626367384	-3.2618607347851247	-1.986904272823338	-1.3156229063495486	-2.1543699475846743	-2.1191365694111264
923734896	CTRL00683	-0.007834815011108635	-0.3567217061178149	-0.8723391931452362	-0.07101542371863069	-0.689038465708296	-0.6527891778686774	0.42652704594668606	-0.46417313105620067	-1.077480292749406	-2.558785143098028	-1.5711501185943684	-2.6308737138615315	-0.22740594314835955	-2.604711061276564	-2.7956071578443296	-1.094483547850138	-1.6930748281577197	-1.7899218649479203	-1.071224425577936	-1.0704385615913505	-0.8717615113262095	-0.8226771010068484	-1.5917225760709988	-1.7888655761566779	-0.9427555222672543	-0.9659745864953801	-2.0032604909187395
923735578	CTRL00683	-0.06745619263360944	-1.397065707008928	-0.7435058724873559	-0.6708254762214103	-0.7057184492029748	-0.3460914276783883	-0.22467638312307997	-0.8509410560444981	-1.3089758454406792	-1.6451464637021647	-2.5833287210830087	-1.9507418002829107	-1.185595499912962	-1.7255656168293028	-1.2557637197160008	-1.8157502841086162	-1.1048342752847071	-1.6759521937452986	-1.3263436378200528	-1.8152826382195877	-2.524663977050535	-0.013025302203040701	-1.629559670103725	-1.5406314096463698	-1.0116771839252792	-1.5989138943070993	-1.9454742424979283
904085819	CTRL00749	-4.169518676285723	-4.298413315524686	-1.3319179959427674	-4.657128279683013	-2.4140485690350433	-1.839608780459206	-1.471097078310689	-1.8869831835881616	-2.0715724806947597	-3.2997142889866478	-2.643648652700992	-2.6289569849862366	-3.703937120431294	-4.029298408992702	-3.725247634181361	-2.2928435434196137	-2.98905398738693	-3.0052347107752975	-3.981017158509095	-2.76438824829303	-3.554605371430514	-2.7677340379493924	-4.186915671415199	-3.1197971967905613	-3.4884566544403475	-2.712764530551142	-2.827318736159691
904085811	CTRL00749	-1.2117266254806631	-2.4426626864371386	-1.5967500525746594	-1.9618878466371985	-1.2062174242236452	-1.6597258143017812	-1.9990095921883688	-1.8102004419301234	-1.7208687943748913	-3.097575593906013	-1.0484762525815523	-3.8716000494693708	-2.7838499963831325	-1.2795513011591304	-2.2862287804018053	-2.2087392305953784	-1.969841550828418	-2.7592463390877713	-2.00651779996636	-1.9023275960254071	-2.930008389632449	-2.5567732025146555	-2.709721968755333	-2.40824889241118	-2.0066184732650747	-2.1998935695250803	-2.216851893801699
1147789207	CTRL00175	-0.9931685392509232	-0.8217046269220571	-0.42728310398622454	-0.3646382105883927	-1.1090944557693083	-1.4007849214949293	-0.1156438173069533	-0.4625067965064853	-0.7672422789020925	-4.734981043615208	-3.4618163518535248	-4.367644736926776	-2.7677340379493924	-4.186915671415199	-2.5224450552191358	-3.981101991668162	-2.9167133890163726	-1.6908649502799813	-1.1509478876026464	-1.2028693167552214	-1.5295592409415462	-1.16520041772252	-1.9441374935276103	-0.35157320355095556	-2.747961210549305	-1.6346630311467745	-2.306073459891339
1147788663	CTRL00175	-1.5044783286249037	-1.889386430358721	-0.3453012905320949	-0.4181542814380493	-2.184715174098012	-1.3168906825211102	-0.47078062863168674	-0.7035628985216227	-1.1817980934455528	-1.2585960904613633	-2.57599114461401	-3.8021823695972903	-2.7305153068761667	-0.7566730335097986	-2.554334829461076	-0.9095561648494619	-1.4753471701508978	-1.3775090870967008	-0.6862305067269249	-1.6979890313178942	-0.8765726589205982	-0.3298548023842406	-0.7742932853003736	-1.395172509628403	-0.5791886393491882	-1.4115442254889234	-1.4771063279591798
1006312792	CTRL00320	-2.139412508958165	-1.7600789829226848	-1.7816510542580022	-2.060541873066742	-2.2657456922842774	-5.616100915650688	-2.0187838778095473	-2.149285069109282	-1.816732273778814	-3.3120756351381404	-2.9050473304978373	-2.7962238759421147	-1.819833677467713	-2.8395584390144397	-1.5708050139769476	-3.7306956928937853	-1.4076128455431254	-3.1593492352697927	-1.7100135084104888	-4.367745466253876	-1.941039493101134	-3.6376699431147506	-3.3990339743278777	-3.660131518460754	-1.7862370142335617	-2.298567967139917	-2.832917213229979
1006313200	CTRL00320	-1.3398260946135307	-2.566229121577963	-1.295603607651171	-0.7936334840220405	-2.1525160720536376	-3.133459062751942	-1.9475096609708042	-2.5628870562382295	-1.8330581595344262	-3.4312934707257496	-2.6813193792306733	-3.362675496873387	-2.2896692297393684	-2.3489090817029954	-3.4086253558531614	-3.1662628788134564	-3.379608263318005	-4.742060952992444	-2.5316551261326667	-4.360941097686469	-3.258424815911055	-4.507432319117237	-2.8441413949049634	-2.4121511427445603	-2.5991396581357065	-3.1600422192594655	-2.6505681227680045
1143668510	CTRL00316	-2.4968503590681688	-1.6782693889992637	-1.0137777724824848	-1.2317144857039934	-1.245913978279239	-2.13030212856243	-1.1894320203219595	-1.3900584162841187	-1.0936027069414087	-2.4830979376506637	-1.9642769717799735	-1.3053499236285875	-1.3592354465537428	-1.5724252750636074	-1.2448720400356161	-1.3915989169448686	-1.3045794228905865	-1.290872948731905	-1.6950724419243977	-1.31049454833307	-2.0726200873430374	-1.3674561585501097	-1.8453124316565666	-1.8583730864103414	-1.817462116089331	-1.066159574357399	-1.6568467733718641
1143668526	CTRL00316	-1.0228827663423972	-0.8418794965505776	-1.5540690382530191	-0.691236319350736	-0.9296920383644247	-0.743667377987144	-0.8002215463797637	-1.1776128184872974	-1.2481395342153607	-1.557572721534859	-1.4176421919002749	-4.0220468838594305	-1.3114745032236508	-2.15382697984783	-1.6000023738882232	-2.591472658778937	-1.6054840682591802	-2.1567577467458734	-1.3540841440227018	-0.4658008364658431	-1.684269367795684	-0.3230282204601577	-1.4567360727382699	-0.9458137173445523	-2.0421308781909873	-1.2411153923925657	-1.4382314414117614
1161384366	CTRL00901	-3.1654320326358985	-1.169949048729	-2.7717416553315806	-2.371379161044035	-3.0251014305149386	-2.3944060879789615	-2.351445045599176	-3.1615723171002896	-2.80474385141002	-1.8625831191569917	-3.202833562201383	-2.0944486612014153	-2.6106731078146246	-3.4179562502728813	-2.734977505790786	-2.2626036377641427	-1.6762850856242308	-2.687106663511739	-3.3481146336594656	-2.199232759592461	-2.505684644154023	-1.2656734617301808	-2.2853982232769074	-3.1744408305739538	-2.534127646622743	-2.2200555797560777	-2.112240498991184
1161384218	CTRL00901	-2.5477153720695593	-1.6613267480320923	-2.1690029977564595	-0.46208004961364657	-2.402594924804481	-2.3681826870004272	-2.097314130060569	-2.5291000001571526	-1.5044502801193476	-1.403510992861294	-4.805589782202848	-3.145309792320458	-1.0478611122663826	-0.6382365394078472	-1.4683031326171962	-2.0704187285943783	-2.6566620084230186	-2.4136196278649353	-2.739541160715199	-2.7756621574238687	-1.427145911584144	-1.6768384259046438	-1.2009151121790744	-2.0676747561735143	-2.8930344076639414	-2.391815376430641	-1.7141140187172677
906340726	CTRL00890	-0.8899328728750646	-1.9028814861563053	-1.0127046437882656	-1.0440842830479917	-0.9890278750460857	-1.4456800636572598	-1.3531383479339634	-1.640492790442368	-0.8927026687511304	-2.6580160037011598	-2.2509876990608566	-2.142164244505134	-1.6355546062677722	-5.211679361595631	-2.745166774784185	-2.6581122225957685	-1.2626805588958847	-2.073260394404698	-1.2479069599553199	-1.5268652938054503	-3.003956625564593	-1.281114874549683	-3.5455406413814554	-1.4763528571515923	-1.4938430418070658	-1.6871181380670717	-2.0847081241245635
906336992	CTRL00890	0.5044368793429547	0.0006793835175202829	-0.24991839094430102	0.04300842318573465	-0.7573957610105045	0.12316072035215489	-0.24840494025223214	-0.3422913101112908	-0.022628127557790017	-1.5125490310446057	-0.2639404007936215	-2.7695674251907554	-2.224222276433687	-2.129846698377897	-2.968747114434723	-3.148375286080434	-1.9468548407498794	-3.145845150979816	-2.5434178920161687	-3.3097921900623457	-3.551755183094235	-3.279321857836058	-2.4632948440802522	-2.948506752404913	-2.8497730234348997	-3.1860830861820397	-1.545809691511628
1051655581	CTRL00054	-0.6643474010718519	-0.43136186352059797	-0.8050329522395956	-1.3135843900167488	-0.26062436380194726	-0.10802359911568732	-0.8870711611219265	-0.8123845846736181	-0.8857674973266138	-2.958135882224224	-3.028962907342462	-3.029178834125402	-3.8971664236182844	-6.779220886462346	-6.779220886462346	-5.106197853256276	-2.8235908287202434	-3.4177141815849774	-3.646454454654978	-2.7166689021174233	-2.1226970057496644	-3.9579238898400644	-2.8427211764832983	-2.563159386853337	-3.1265814420087366	-2.198897776545029	-4.74633192754887
1051655566	CTRL00054	-3.8349955130253246	-3.199342142689118	-3.3153739329992375	-1.6556429558556227	-2.087617002303433	-4.699142120279917	-2.1805769060758853	-2.77352036680095	-2.9332460877537345	-2.4618929347907295	-6.372881572206482	-2.5903458613792503	-5.072428963016336	-6.191277657597875	-7.342418122745937	-3.637710518598012	-4.088659136357811	-3.8671253327363817	-4.787455824049151	-5.260454115019372	-7.2145142741998045	-3.305856793824265	-4.993354336955254	-3.102970857422488	-3.774931868484146	-4.245357908157225	-3.853007569322436
1154994009	CTRL00161	-3.5197959095233315	-3.230844502780046	-2.4137449360684484	-1.0835509140489	-3.5768872822163966	-4.046767076884991	-1.554070642819351	-2.328090864652934	-3.2728938134296395	-3.2681986985920832	-2.047956048355436	-3.628800618759237	-2.7117103208071	-2.878363183456712	-3.228867870608594	-3.9269019683487008	-2.4207698800914503	-2.9073943168975265	-3.7563658741777046	-2.17533864346233	-4.50595598857131	-4.262730525077051	-1.5912128095832483	-1.384021701771191	-3.1662628788134564	-1.70073464601751	-2.7813137989276013
1154994722	CTRL00161	-2.596994841045934	-3.7784043830847507	-1.8283172867176654	-2.109970657347524	-1.667907141075481	-1.9030082306288485	-1.72026227462568	-2.1367806011166137	-2.2976569590697573	-2.0618651841699838	-1.248321673604078	-0.9705858758452106	-2.3896745583758197	-3.6172383152858734	-1.1417852175056111	-2.276779771847978	-2.3586535691846073	-2.328592329201326	-1.5317310179596344	-2.4077334611140455	-3.007125808417124	-2.53662778260119	-1.2115367745899515	-2.7465496649821044	-2.105459680942361	-3.092070011327969	-2.847629959684752
1200057466	CTRL00757	-0.41223814427624766	-0.46430422549060785	-0.002322142380493515	-0.4954693947325534	-1.1888396205234697	-0.11485805415561591	-0.8278978811565036	-0.8396427216690726	-1.0600181591826305	-1.402835791222274	-0.6941110673743377	-1.1234786532685512	-0.9307161202908708	-2.3395909422128067	-0.5214690482177272	-1.0485472448396234	-1.194931953761812	-0.8537568016637251	-1.6878236213727897	-0.9973611400865445	-2.5134696390429365	-1.3969334307966759	-1.533845706294865	-0.7035878729292803	-1.6879252530950206	-1.9240256165826244	-1.6205604804362341
1200057471	CTRL00757	-0.5841856951144077	-0.4874705409346452	-0.8102996712302547	-0.7462142214103397	-0.5266144515868074	-0.391144242802083	-0.9427220483641844	-0.6916461186450985	-0.736021637499721	-1.575625691140829	-1.8673329558515235	-1.4041970292322041	-0.9020643476399712	-0.6550668039401804	-0.699817002909042	-0.9565880203256626	-1.1444117423806475	-0.6308786797186062	-0.8869910594480891	-0.4821292848598462	-0.25141489439103537	-0.6708254762214103	-1.428639516256234	-0.015090002836833089	-0.22467638312307997	-0.49804813077284354	-0.4244998701089157
1056169954	CTRL00678	-3.0109307962032847	-2.8943530041972263	-3.905900858362882	-4.017760874007181	-3.308466126199458	-3.2079395515017506	-3.16349726753355	-3.676655711010677	-3.15260593585302	-1.7062563590733613	-3.2316656139547795	-4.034100010886988	-3.969062625107654	-7.081160559561751	-7.081160559561751	-3.7949767942748625	-3.3858494814531443	-3.9783005715597275	-3.2693353336051647	-1.6060659450992592	-2.9086852951061015	-5.107040520698965	-3.355316459004062	-2.7009479457864303	-3.505003332835966	-2.651509472012699	-3.1439916409140767
1056170093	CTRL00678	-2.0536881101817164	-1.864717816800593	-2.4235180527494276	-3.2938717274265668	-2.756892278970689	-4.683755296607839	-3.819700868519786	-2.0258411881251743	-2.774799039080561	-3.0665515051582126	-6.390261890303377	-3.8515034547548384	-4.751558482958502	-2.837737039584446	-2.9644289177478904	-3.53881027440013	-3.1837186858347812	-3.2701417568090525	-6.796342501946177	-2.331631653932692	-5.769263086998505	-3.3115357994919536	-6.796342501946177	-2.910711948505564	-3.5101587366592883	-2.9223754189459874	-2.570388607982134
1139932010	CTRL00712	-3.5643006654586404	-0.4154125576591592	-3.4369495098532936	-1.2869642778150963	-0.8099830976987864	-1.0800018510964207	-0.9645050539918356	-2.177700404873984	-0.8920271533883907	-2.578962812830107	-2.5933525703456066	-2.236971520283024	-1.9950272438912795	-2.2030442020241927	-2.331686824590173	-2.075032820951948	-1.6301111894950684	-2.27962493085393	-1.582289509510909	-3.152655141579458	-1.3864159079417353	-0.8985617865783792	-1.516584828568044	-2.238685332627822	-1.812505616554851	-1.929584075809362	-1.8252676821823282
1139934070	CTRL00712	-0.8443410294237941	-1.0525961073062389	-0.5572828294500806	-0.7445855496337342	-1.7494480095327267	-1.3058777901653926	-1.1115592610821796	-2.0695313507244237	-1.3522610456857358	-3.0202467224978626	-2.3946831235147847	-2.003126624881352	-2.7238095081973963	-4.313972375602675	-3.3848443816396268	-2.5587820058808184	-2.554501036440544	-3.203572685014202	-2.395872883560457	-3.7132679377131037	-2.8418691106021963	-2.252624813953436	-4.423196860146704	-2.5010959389189704	-2.0468329579485554	-2.341368009995976	-3.040763428758782
