Gene1,Gene2,Scaffold,PILOT_100X_D14,PILOT_500X_D14,PILOT_PCR500X_D14
CST4,INSL5,Modified6,0.528604584201847,0.7216478403983032,0.5360674785325703
CSTL1,NANOGNB,Modified6,-0.4329071907568044,-0.21762967082782175,-0.05306237584143786
DAZL,TMEM225,Modified6,0.789379034530257,0.9743196821362977,0.860102187733475
DCAF8L1,WFDC9,Modified6,0.2957177527753455,0.546379062984729,0.4225771177872164
DDB1,NONTARGETING,Modified6,-1.564786834783268,-1.847415275994969,-2.04746571263189
DDX18,NONTARGETING,Modified6,-2.228438459925863,-1.4250744525372179,-2.5797976069569875
DDX21,INTERGENIC,Modified6,-1.8751926204626908,-1.9580991953306088,-1.9096072844642524
DDX4,EGR4,Modified6,-0.02935887621405285,-0.03490526433191805,-0.16282234856795397
DDX46,INTERGENIC,Modified6,-1.4328506880754168,-1.4603580608196607,-0.8942349969276291
DDX54,INTERGENIC,Modified6,-1.8727125607907227,-1.8773580908116698,-2.2524059780178276
DEFB104A,KRTAP9-2,Modified6,0.5323381480778331,0.43408687751040503,0.4215580356171532
DEFB123,ANKRD30A,Modified6,0.04124295254293556,0.3357006682533324,0.2221676637401258
DEFB129,TRIM48,Modified6,0.055446236708813094,0.14644461958903124,-0.04963567262511513
DKC1,NONTARGETING,Modified6,-1.2975519773214992,-1.3652515347323448,-1.5867721246298339
DMRTB1,CCDC172,Modified6,0.5293136670710854,0.413097511371952,0.4004938960337703
DMRTC2,TRIM43,Modified6,0.28163932081033594,0.13612896659485696,0.34961729710067546
DRGX,CATSPER4,Modified6,0.13091749982149908,0.2088520016614578,-0.12081138718397914
DYNC1H1,INTERGENIC,Modified6,-3.5239818325381673,-2.3814322954430596,-3.2091921751398864
DYNC1I2,NONTARGETING,Modified6,-2.4727156307128437,-2.547007096358232,-2.802501654881296
EEF2,NONTARGETING,Modified6,-1.801519776893271,-2.4024624208881367,-2.7929383775801107
EFCAB3,SAGE1,Modified6,0.11927354939532002,0.1739136957581674,0.22247966363790356
EGR4,DDX4,Modified6,-0.13211148653853017,-0.13373417935853882,-0.07467709996029132
EIF2B2,NONTARGETING,Modified6,-2.349743288066028,-2.4689971823796224,-2.854402175329315
EIF2B3,NONTARGETING,Modified6,-2.2402249842957134,-2.297545172763183,-2.5307333590560153
EIF2B4,NONTARGETING,Modified6,-3.5888240518277046,-3.4951278158518218,-3.521749499862395
EIF2S2,INTERGENIC,Modified6,-1.5141293827129128,-1.2450706314681999,-1.130596594926771
EIF3A,INTERGENIC,Modified6,-1.7961995445075496,-2.27310593193687,-1.5704155427999376
EIF3B,INTERGENIC,Modified6,-1.636128135454801,-1.6365210948988425,-2.0578333070232278
EIF3C,NONTARGETING,Modified6,-1.518455890823473,-1.5849417223836797,-2.046222943152912
EIF3D,NONTARGETING,Modified6,-1.9259109380678079,-1.627260139302375,-1.9357395217076028
EIF3F,INTERGENIC,Modified6,-1.4992677711240117,-1.5888036504918628,-1.5239841571486
EIF3G,INTERGENIC,Modified6,-2.1662665526318063,-2.1863645186946927,-2.3740974213524257
EIF3H,NONTARGETING,Modified6,-0.6981168040215581,-0.6242901851012045,-1.1016386246303607
EIF3I,INTERGENIC,Modified6,-2.3648453463231345,-2.1798424603451023,-2.2842180664545735
EIF4A3,NONTARGETING,Modified6,-1.7695307001093377,-1.632848174398472,-1.6002622117228948
EIF4E,NONTARGETING,Modified6,-1.5562436675313407,-1.4553979148175111,-2.3355449940736968
EIF5B,INTERGENIC,Modified6,-1.8268279505916163,-1.639931035250128,-1.8859511605107389
EIF6,NONTARGETING,Modified6,-1.5767382833666357,-1.6974680369631543,-2.083606939239636
ERH,INTERGENIC,Modified6,-2.7874234283098076,-2.829413040799513,-2.4730672946216146
ETF1,NONTARGETING,Modified6,-1.7973124349898442,-1.4714475025975458,-1.5822945185803672
F9,MEP1A,Modified6,0.012566302868344342,0.05401062204907267,0.19836871180541416
FAM47B,PRB1,Modified6,0.5755195739294342,0.6000018353790761,0.0036984780170519482
FDPS,NONTARGETING,Modified6,-0.2526344202102135,-0.1894549978944961,-0.3318356334041764
FEZF1,RNASE12,Modified6,0.7351152576189163,0.7018497542885745,0.6381211010298082
FNDC7,HCRTR2,Modified6,0.1682403737128715,0.0886235450806085,0.18154516109646213
FRMD7,CSH1,Modified6,-0.3577558824875332,-0.4182487860923605,-0.5025099628327032
FTSJ3,NONTARGETING,Modified6,-2.815297758630922,-2.4521377736991368,-2.2366113622067223
GABPA,INTERGENIC,Modified6,-0.5058523050886924,-0.4918769198014389,-0.6465101043661986
GAR1,NONTARGETING,Modified6,-0.22910790732264727,-0.2594773776614593,-0.29208129303293123
GEMIN2,NONTARGETING,Modified6,-1.968242539233259,-1.531230193597373,-1.5070516201206807
GHSR,PRSS55,Modified6,0.6240876487681051,0.62335947092883,0.49918632746696656
GKN2,IFNK,Modified6,0.10497601059400467,0.1774412134123984,0.30221368825229084
GLRA1,PRAMEF7,Modified6,0.34578922559940317,0.4964055555522908,0.544063443211584
GLRA2,KRTAP10-8,Modified6,0.779028922004068,0.6916970071927522,0.5409108829368454
GML,KRTAP13-3,Modified6,0.4667657819104085,0.44234950923147637,0.3720934847204793
GNL3,NONTARGETING,Modified6,-1.4888530519899774,-1.4654357570441887,-1.8949571874502555
GSTA5,KRTAP13-2,Modified6,0.6118034370252701,0.533359935573304,0.6344438016892049
GTF3C4,NONTARGETING,Modified6,-0.7520581374102986,-1.5252010398987044,-1.6261770923827665
HAUS1,NONTARGETING,Modified6,-1.6827956084626658,-1.352725995747236,-0.9310487993508724
HAUS7,NONTARGETING,Modified6,-1.0204162346272942,-1.0002907105105752,-1.289254053489913
HCRTR2,FNDC7,Modified6,-0.1427088476191297,-0.13027208921864167,-0.36783893414472146
HEATR1,NONTARGETING,Modified6,-1.5542987929787924,-1.5319073092383464,-2.1392068820140318
HNRNPC,NONTARGETING,Modified6,-0.9860441966080363,-1.3125359361477407,-1.6173373481319342
HNRNPK,NONTARGETING,Modified6,-4.241154440490282,-3.538974856804935,-4.734329729439551
HNRNPL,NONTARGETING,Modified6,-0.3364196136295642,-0.42219935505915945,-0.5560112784020943
HNRNPM,NONTARGETING,Modified6,-0.1762593383620835,-0.8062386937675388,-0.6159811940568964
HNRNPU,NONTARGETING,Modified6,-1.5286197785065332,-1.4255663359001458,-1.484053302414785
HOXD12,HTR3C,Modified6,0.057859817497483285,0.18372759601941996,0.2871598627090382
HSFY1,INS,Modified6,0.34799588256096275,0.30177699915086165,0.6240423312058518
HSPA9,NONTARGETING,Modified6,-2.4545473028687876,-2.3353080045150607,-2.414620250781992
HSPE1,NONTARGETING,Modified6,-3.921543959978566,-3.3464234915331588,-4.031856655022076
HTR1A,PIWIL3,Modified6,0.34979006734023255,0.2757008503333736,0.48758523925224784
HTR3C,HOXD12,Modified6,0.13367286483927976,0.060617325914652694,-0.02479890277742
IARS2,NONTARGETING,Modified6,-0.13486035640279298,-0.07581506081157491,-0.1988752260433132
IFNA16,RBPJL,Modified6,0.5033426670466389,0.6006565479641395,0.5968848072171604
IFNA21,PDCL2,Modified6,0.10435333687994158,0.3772834139200995,0.2705349561732041
IFNA4,S100G,Modified6,0.39202148610430876,0.42224557504741406,0.500756476250264
IFNA5,PRAMEF2,Modified6,1.5595039484398754,1.1946953300553356,1.1153622838819253
IFNK,GKN2,Modified6,0.685025991993477,0.5279342132292938,0.45456037747817046
IFNW1,CACNG2,Modified6,0.6157961919427741,0.639815130965682,0.8375367943688714
IL3,ATP6V1G3,Modified6,0.2703531608371854,0.36769394032935776,0.18373680860063052
IL36B,XKR7,Modified6,0.6314263046404347,0.4907421883135691,0.4380074331503572
IMP4,INTERGENIC,Modified6,-1.0998841299334738,-1.4888669447797465,-1.6032338751617332
INCENP,NONTARGETING,Modified6,-0.9694308974172723,-0.931809803513483,-1.2080664550635751
INS,HSFY1,Modified6,0.21993497293231104,0.5461785506254871,0.45605051965717197
INSL5,CST4,Modified6,0.0586089015206106,-0.026047794623155845,0.2255902563744508
INTERGENIC,AP2S1,Modified6,-1.1129346916522866,-1.4578247706438288,-1.2019535371651027
INTERGENIC,CCNK,Modified6,-2.2649405766540127,-2.2821911405874467,-3.1458118384542098
INTERGENIC,CCT8,Modified6,-2.3705045421582636,-1.7174671590407637,-1.4667492066063696
INTERGENIC,COPS4,Modified6,-0.9455090943658229,-1.353413014656114,-1.54202873677934
INTERGENIC,COPZ1,Modified6,-2.2676050246059654,-1.9494592186083164,-2.420032470363981
INTERGENIC,DDX21,Modified6,-1.8310661884579045,-1.8617107658678922,-2.3078929897245892
INTERGENIC,DDX46,Modified6,-3.095198084484117,-1.7974330665629168,-2.1148310647560664
INTERGENIC,DDX54,Modified6,-2.3608277615058224,-2.5379544762814406,-2.3774010162326724
INTERGENIC,DYNC1H1,Modified6,-2.2191104752436965,-2.820262286826487,-2.7715462893315803
INTERGENIC,EIF2S2,Modified6,-1.08363444209683,-0.8151225244339511,-0.9989109472942054
INTERGENIC,EIF3A,Modified6,-1.6639842882441416,-1.6165188310050276,-1.5830217758206393
INTERGENIC,EIF3B,Modified6,-0.4985718500801713,-1.0822508261673716,-0.7085743560578861
INTERGENIC,EIF3F,Modified6,-1.177246177855029,-1.4532969972525682,-2.1327367341190633
INTERGENIC,EIF3G,Modified6,-2.253830325151615,-2.250324458183886,-3.5226706298476302
INTERGENIC,EIF3I,Modified6,-1.3659083763190742,-1.7008502131144274,-1.8427684118391203
INTERGENIC,EIF5B,Modified6,-1.0062637977588453,-0.6645802122756369,-0.9427291275960382
INTERGENIC,ERH,Modified6,-2.640014823918154,-2.918710202734199,-3.39245577545726
INTERGENIC,GABPA,Modified6,-0.439561584234717,-0.23689770774366284,-0.5177728483014068
INTERGENIC,IMP4,Modified6,-0.8943988263471859,-1.2605130553787647,-1.8560388190126738
INTERGENIC,INTERGENIC,Modified6,0.5925247784448248,0.6086071087466317,0.5632875926113556
INTERGENIC,KPNB1,Modified6,-1.9756694173611633,-1.789810739351012,-2.0015458252158647
INTERGENIC,NUP205,Modified6,-0.8192251449258243,-0.46988353747318634,-0.3294580285380027
INTERGENIC,PFN1,Modified6,-0.9022560091860453,-0.7537695411386454,-0.8624840308950749
INTERGENIC,PSMA4,Modified6,-2.5462929095147206,-2.4366386801165536,-2.8127051056622627
INTERGENIC,PSMB3,Modified6,-2.796742671726091,-3.2528072009395954,-2.7059498225683654
INTERGENIC,PSMC2,Modified6,-2.0326889296539057,-1.5897336555183954,-1.945846722703952
INTERGENIC,RBMX,Modified6,-3.827100393085241,-2.7459085178368787,-3.0177308773904734
INTERGENIC,RPL24,Modified6,-1.2299575039787465,-1.127961860623895,-1.5108032801982958
INTERGENIC,RPL37A,Modified6,-1.732887998988058,-1.7812031843033187,-1.7509200616390146
INTERGENIC,RPL38,Modified6,-1.7262762225434596,-1.3963487855580639,-1.6252494288022699
INTERGENIC,RPL4,Modified6,-4.803745127190157,-2.955593747204159,-3.3547007891959773
INTERGENIC,RPL6,Modified6,-1.6755412419603222,-1.4029078633331407,-1.4021783803005634
INTERGENIC,RPS12,Modified6,-0.9016895258799357,-1.2469247179049092,-1.1916349325380697
INTERGENIC,RPS14,Modified6,-1.471470369224803,-1.3613185410261117,-1.3137492320700743
INTERGENIC,RPS20,Modified6,-2.7890556933774167,-2.9425899738921237,-3.1929194049865766
INTERGENIC,RPS3,Modified6,-0.5136226046544878,-1.1486506735302173,-0.8827047722932558
INTERGENIC,RPS7,Modified6,-2.093708920337868,-1.9457833195137688,-2.546719127062012
INTERGENIC,RPS8,Modified6,-4.945268257379564,-4.509979265888099,-4.687099868359058
INTERGENIC,RPS9,Modified6,-2.1884743740603243,-2.156246020513246,-1.807456200565023
INTERGENIC,RTF1,Modified6,-0.7161255390414367,-0.6006109515072402,-0.536642013698889
INTERGENIC,SF3B5,Modified6,-2.9448847314828273,-3.5473445377286517,-3.918453900747047
INTERGENIC,SNRNP27,Modified6,-1.5202659678101282,-1.215067160650655,-1.1732651992251903
INTERGENIC,SRBD1,Modified6,-2.120063580778838,-1.869994200067179,-1.603826028688423
INTERGENIC,TCERG1,Modified6,-0.21877028888992894,0.22898003791500615,0.1621148514280732
INTERGENIC,UBB,Modified6,-4.05339061791965e-05,0.18116150053349012,0.10048396937785292
INTERGENIC,USP39,Modified6,-2.1208805201873777,-2.836222914162976,-3.124907693668547
INTERGENIC,ZC3H18,Modified6,0.34284462453601877,0.1856626817480386,0.04484272522138
INTS9,NONTARGETING,Modified6,-3.523976594842334,-3.427596088289059,-3.7788962632889618
ISCU,NONTARGETING,Modified6,-2.11025648423496,-2.1330158692864227,-3.3540591388424428
KIF2B,ADAM2,Modified6,0.3716763086548679,0.23473134554549807,0.16812871445337796
KPNB1,INTERGENIC,Modified6,-2.1651920037699566,-1.8482462980645593,-1.9958985537001133
KRT33A,MS4A13,Modified6,0.7813842957741415,0.7308369386052084,0.4976893189524285
KRTAP10-10,KRTAP10-2,Modified6,0.964288549221781,0.7705235672858042,0.5581600642821578
KRTAP10-2,KRTAP10-10,Modified6,-0.2580704397868669,-0.060699393573059535,-0.3082572517621786
KRTAP10-4,TAS2R43,Modified6,0.6435264848042067,0.8439036360705954,0.690474720045945
KRTAP10-6,KRTAP4-4,Modified6,-0.21743313320407637,-0.09260903041271498,-0.17280901351045042
KRTAP10-8,GLRA2,Modified6,0.48774403222252033,0.6648808395793411,0.621537981393409
KRTAP10-9,CSHL1,Modified6,0.23130361692602125,0.313708640495759,-0.03410030131093461
KRTAP13-2,GSTA5,Modified6,0.7013263268921985,0.6198013860056265,0.4117830357680336
KRTAP13-3,GML,Modified6,0.31015230371284286,0.17390622637010666,0.16798698462531964
KRTAP19-3,STATH,Modified6,0.10801232553596522,-0.11692214439568724,-0.10524849194739253
KRTAP23-1,LHX5,Modified6,0.10221620250508032,0.03027259292851313,0.2308055315738131
KRTAP4-12,TGIF2LY,Modified6,0.14335017320470053,0.31486813861287105,0.08655804099685942
KRTAP4-4,KRTAP10-6,Modified6,0.7855995309992134,0.543973621129928,0.4127671723071628
KRTAP9-2,DEFB104A,Modified6,0.1802022844441053,0.09387182478669041,0.12337389699786289
LARS2,NONTARGETING,Modified6,-0.03834876146161459,-0.17584832528922173,-0.6048661610122192
LHX5,KRTAP23-1,Modified6,0.17695124164021167,0.39890952721500594,0.38905210892885306
LIN28A,WFDC11,Modified6,0.2355780069628075,0.5640478171180637,0.4604933801437274
LSM4,NONTARGETING,Modified6,-2.447674067105056,-2.3374129483262926,-3.274789656825963
LSM6,NONTARGETING,Modified6,-2.384300814600763,-2.868152970402564,-3.5081862940724147
LUC7L3,NONTARGETING,Modified6,-3.2937893271078282,-2.2461754176775406,-2.7208262403545986
LYZL2,BMP10,Modified6,0.36563758829639814,0.3448649946150249,0.7724640987726836
MED14,NONTARGETING,Modified6,-1.54346565731982,-1.7132363575242213,-1.8743519669437176
MED30,NONTARGETING,Modified6,-3.0452757883457995,-3.5658958722121614,-3.8977294581763147
MEP1A,F9,Modified6,0.043963845528699544,0.3108559835261788,0.26294617931876935
MEPE,PDE6H,Modified6,0.7752267665865582,0.8613845948647729,1.0420308132179992
MRGPRD,ZIM3,Modified6,0.6049894909339347,0.4266470688979254,0.4704541200320742
MRGPRX1,RFX6,Modified6,0.18582093331489294,0.3082827800501279,0.3151932587866221
MS4A13,KRT33A,Modified6,0.065203420484443,0.2970516030574765,0.38240667262932615
MTFMT,NONTARGETING,Modified6,-0.652396285547804,-0.7612721004487351,-1.0435682425856314
MTNR1B,POTED,Modified6,0.5740998742376966,0.5105258938955656,0.5234064409735109
NAA10,NONTARGETING,Modified6,-0.9230139437482575,-1.1171978041483661,-1.2008281676760475
NAA38,NONTARGETING,Modified6,-0.16431791467113654,-0.08610514246739231,-0.20333725576533057
NANOGNB,CSTL1,Modified6,0.19531006881524088,0.3336043527560354,0.14101471844735664
NAPA,NONTARGETING,Modified6,-1.4565238455406078,-1.4406335063221487,-1.6935203637449638
NAPG,NONTARGETING,Modified6,-0.21214406444679595,-0.5273123429019578,-0.5303734152692402
NCBP1,NONTARGETING,Modified6,-1.6347301449043161,-1.4406890964827421,-1.9117883766345523
NEDD8,NONTARGETING,Modified6,-2.2386269722431953,-1.9636464736832941,-2.1414322431009007
NLRP4,PRAMEF1,Modified6,0.5659106910182761,0.43137676910142453,0.27495925728995385
NMS,C12orf40,Modified6,0.24261507952259298,0.6142848370834415,0.41227627259945315
NONTARGETING,ACTL6A,Modified6,-1.7589652232963893,-2.1638260956065647,-2.2002492007588486
NONTARGETING,ACTR6,Modified6,-0.7023741256566084,-1.099574307080045,-1.6511564022026888
NONTARGETING,ALYREF,Modified6,-1.6382162963738556,-1.5779192125393373,-2.220629287127917
NONTARGETING,ANAPC4,Modified6,-1.3582991830249338,-1.030775106758435,-1.305149942105297
NONTARGETING,ANAPC5,Modified6,-3.890511044762243,-2.892949052990253,-2.9563861715442696
NONTARGETING,ARCN1,Modified6,-1.5773133118518645,-1.6847816664965238,-1.446190440655607
NONTARGETING,ATP6V0D1,Modified6,-1.9335191783507,-1.756106146224564,-2.526580875667057
NONTARGETING,BOP1,Modified6,-2.0603587367786096,-2.055924333935708,-2.0259563278533803
NONTARGETING,BRIX1,Modified6,-1.0769646193738216,-0.9955910521585896,-1.0570252714663035
NONTARGETING,CCT3,Modified6,-2.71189384780027,-2.370776469103195,-3.247673244698587
NONTARGETING,CCT4,Modified6,-2.323274135269775,-2.1593419224629735,-1.9361032312010429
NONTARGETING,CCT6A,Modified6,-1.1157864313950832,-1.3347120887294222,-1.7245567716226118
NONTARGETING,CCT7,Modified6,-2.937115170557209,-3.1648510345002165,-3.445592135770946
NONTARGETING,CDC40,Modified6,-1.1169838804118566,-0.9230104305133338,-0.8218020977367215
NONTARGETING,CDC5L,Modified6,-2.5026603679386117,-2.726839402732105,-3.775734456686645
NONTARGETING,CHMP2A,Modified6,-2.880983387188562,-3.318463856337476,-3.157476087905832
NONTARGETING,COPA,Modified6,-3.5828264346690806,-3.1317213432897475,-3.3530162021990804
NONTARGETING,COPB1,Modified6,-2.6894386368994585,-2.9173852076407725,-3.4032715825892454
NONTARGETING,COPB2,Modified6,-1.7641301914715175,-1.93133578600645,-2.1502694672124454
NONTARGETING,COPE,Modified6,-2.3672354936770184,-2.391505236854804,-2.481989417151159
NONTARGETING,COPS6,Modified6,-1.1248800397976748,-1.1961019338903827,-1.3964586739273614
NONTARGETING,COPS8,Modified6,-1.9788587237929114,-1.6618145175423644,-1.9301046678966227
NONTARGETING,COX10,Modified6,0.08780977933798689,0.10012372208733666,0.07117479102163764
NONTARGETING,CPSF2,Modified6,-1.5936918426781919,-2.4288052458279252,-2.4351289237948452
NONTARGETING,CPSF3,Modified6,-1.8475326019200295,-2.1622853567305045,-1.86752833249525
NONTARGETING,CSE1L,Modified6,-2.048096916977091,-2.1785653117811528,-1.9761656739153926
NONTARGETING,DDB1,Modified6,-2.4436697396117446,-2.618996174710717,-2.737662052729582
NONTARGETING,DDX18,Modified6,-1.2532066064031886,-1.218194949430883,-1.2375407505156848
NONTARGETING,DKC1,Modified6,-1.2340000433677143,-1.446886795033313,-2.535568343378358
NONTARGETING,DYNC1I2,Modified6,-2.455080890294343,-2.5547620056711606,-2.648945779384995
NONTARGETING,EEF2,Modified6,-4.1147308416237625,-3.3022896973633875,-4.655213054396635
NONTARGETING,EIF2B2,Modified6,-2.2058997954962356,-1.8445926217041784,-2.3798749355874933
NONTARGETING,EIF2B3,Modified6,-3.3285530797043528,-2.4581806766484333,-3.3938590283088965
NONTARGETING,EIF2B4,Modified6,-3.1982776126151906,-3.3101151569691827,-3.202810135107637
NONTARGETING,EIF3C,Modified6,-2.154077532068545,-1.6135237717268751,-1.9915548061301096
NONTARGETING,EIF3D,Modified6,-2.011929819782128,-1.9407687851641946,-2.5425462700640593
NONTARGETING,EIF3H,Modified6,-1.047847544427648,-0.8582022571471388,-0.5263680204448704
NONTARGETING,EIF4A3,Modified6,-2.156294983806659,-1.998341223714582,-1.9949691018145694
NONTARGETING,EIF4E,Modified6,-1.1923736804293368,-1.2797901629912736,-1.8564456759259893
NONTARGETING,EIF6,Modified6,-1.2640507813560773,-2.0421938207546946,-1.6655171223947987
NONTARGETING,ETF1,Modified6,-2.3176725389041684,-1.8496423869929388,-1.7706003508445463
NONTARGETING,FDPS,Modified6,-0.05915888719353157,-0.3073623112662086,-0.2869335167471121
NONTARGETING,FTSJ3,Modified6,-2.4635501860097726,-2.314441689659246,-2.720357188879876
NONTARGETING,GAR1,Modified6,-0.13425517446263038,0.07185915394123608,-0.0717881404393208
NONTARGETING,GEMIN2,Modified6,-0.42857941719651926,-0.3010207532462651,-0.45630805664458557
NONTARGETING,GNL3,Modified6,-2.25509643780972,-2.6648855936154074,-3.0926060209308095
NONTARGETING,GTF3C4,Modified6,-0.7113371382567357,-0.9289815445929999,-0.8696548526940433
NONTARGETING,HAUS1,Modified6,-2.5259598631854057,-2.036056417007625,-2.611359791759554
NONTARGETING,HAUS7,Modified6,-0.9020861790497314,-1.283105508322186,-0.9047064464859957
NONTARGETING,HEATR1,Modified6,-1.6436240259766404,-1.8630905017555355,-2.038764115339233
NONTARGETING,HNRNPC,Modified6,-1.5418853952478067,-1.506186048808956,-2.030690426079099
NONTARGETING,HNRNPK,Modified6,-3.702367407577377,-3.5761210421263163,-3.5159737575988226
NONTARGETING,HNRNPL,Modified6,-0.35809679748602674,-1.09402590646195,-0.7791001051535718
NONTARGETING,HNRNPM,Modified6,-0.5527864374315588,-0.7774692910506763,-0.5516151507042911
NONTARGETING,HNRNPU,Modified6,-1.233050280053025,-1.6113340734714148,-1.68403986265043
NONTARGETING,HSPA9,Modified6,-0.9653625819305549,-1.7315109963157367,-2.018578179281012
NONTARGETING,HSPE1,Modified6,-3.181960232780515,-3.231780841947721,-3.2374941677109526
NONTARGETING,IARS2,Modified6,0.3378897459710055,0.32373069441250857,0.28081948748309254
NONTARGETING,INCENP,Modified6,-1.923671508064622,-1.72988954951269,-2.0008201952911353
NONTARGETING,INTS9,Modified6,-3.3279288999045615,-3.005385367177266,-3.2066816979489694
NONTARGETING,ISCU,Modified6,-1.6833670155140166,-2.426130596691724,-2.2183961601727025
NONTARGETING,LARS2,Modified6,-0.19179684424491714,-0.2892191867804911,-0.2260376935662439
NONTARGETING,LSM4,Modified6,-2.348824456115507,-2.443728390222585,-1.963794140577377
NONTARGETING,LSM6,Modified6,-3.695709417962576,-2.663683535179926,-3.2945652490546187
NONTARGETING,LUC7L3,Modified6,-1.7428585442786173,-1.7882199394308673,-2.0959866608548965
NONTARGETING,MED14,Modified6,-2.2764815463444665,-2.0046935638576255,-1.6862336716171642
NONTARGETING,MED30,Modified6,-3.1208226072059344,-3.7316658958824647,-3.8634356175059024
NONTARGETING,MTFMT,Modified6,0.054833059044473886,0.03548743854378785,0.040908958164528705
NONTARGETING,NAA10,Modified6,-1.1932836362415176,-1.5030323568008719,-2.15044103313269
NONTARGETING,NAA38,Modified6,-0.20233032718168725,0.09578669839798531,0.03309591945079954
NONTARGETING,NAPA,Modified6,-2.7928130304148358,-1.9737039981157105,-1.5521463901504065
NONTARGETING,NAPG,Modified6,0.27529153848202625,-0.024846482809613768,0.18047387938604498
NONTARGETING,NCBP1,Modified6,-0.9706345265271852,-1.4917792550084732,-1.136486592438758
NONTARGETING,NEDD8,Modified6,-2.3818737882687686,-2.0413067581706565,-2.050654724743659
NONTARGETING,NONTARGETING,Modified6,0.7482120798329869,0.804755953140237,0.7796918882528934
NONTARGETING,NUDT21,Modified6,-1.5180010400671429,-2.469617669232879,-2.131624425431431
NONTARGETING,NUP133,Modified6,-0.021935287860928243,0.07436667888721224,0.1758400105243158
NONTARGETING,NUP54,Modified6,0.028092355075941322,-0.1474490740481502,-0.08632694649475958
NONTARGETING,NUTF2,Modified6,-2.188033386621452,-1.9946553479399103,-2.038627745511173
NONTARGETING,NXF1,Modified6,-2.9599891549557498,-1.5709499601626238,-2.1236634375028975
NONTARGETING,OPA1,Modified6,0.21132126001491636,0.18382030800362026,0.02677173131894228
NONTARGETING,PABPN1,Modified6,-1.7295788520515203,-1.0834888375126477,-1.2941106971215424
NONTARGETING,PAFAH1B1,Modified6,-3.0058898090312693,-2.4102244240015365,-2.907776157336336
NONTARGETING,PCBP2,Modified6,-2.274881169524709,-2.2078534048002485,-1.7601061663841922
NONTARGETING,PFDN2,Modified6,-2.3497481576506187,-2.411745236276257,-2.7830386165829846
NONTARGETING,PHB,Modified6,-1.3811052347798074,-1.9028354894661303,-2.6841791810314293
NONTARGETING,PHB2,Modified6,-3.1544214438256115,-2.312926925659423,-2.436797841648711
NONTARGETING,PHF5A,Modified6,-3.9161656098040236,-2.8539918090636736,-2.873624752901796
NONTARGETING,PLAGL2,Modified6,0.16694252591150965,0.15481750953103673,0.36061057087631804
NONTARGETING,POLR1B,Modified6,-2.0159109346877955,-2.3227334863887212,-3.4979204829978325
NONTARGETING,POLR2D,Modified6,-2.027521651065542,-2.385664135584537,-3.0757548935106223
NONTARGETING,POLR2F,Modified6,-2.6672250678866503,-2.748459874315152,-3.2801577554881005
NONTARGETING,POLR2I,Modified6,-3.527550109791551,-3.184010737018352,-3.834587689838073
NONTARGETING,POP5,Modified6,-1.861655401930169,-1.7286125528009086,-2.1987701289803114
NONTARGETING,PREB,Modified6,-0.9250993772341587,-0.6060012582083357,-0.5362558431847457
NONTARGETING,PRPF18,Modified6,-0.42496086937751276,-0.3177266033550355,-0.6657026755143949
NONTARGETING,PRPF19,Modified6,-2.6561805792647766,-3.2246389564245614,-3.3497402344662683
NONTARGETING,PRPF31,Modified6,-2.75057878236203,-2.3572975183438967,-3.6392679250958326
NONTARGETING,PRPF38A,Modified6,-3.399804090556673,-2.8163079120232486,-2.8399970853995415
NONTARGETING,PSMA1,Modified6,-2.7406199676430294,-2.446365364815289,-2.6338908813032837
NONTARGETING,PSMA2,Modified6,-2.2633550523498793,-2.409548793844447,-3.0189626424253424
NONTARGETING,PSMA3,Modified6,-3.264210364858089,-2.5133848589804257,-2.431920626771932
NONTARGETING,PSMB2,Modified6,-2.1840700609691144,-2.5750946947728144,-2.9058785046204427
NONTARGETING,PSMB5,Modified6,-2.898129248124493,-2.849616437551015,-2.8525090339690156
NONTARGETING,PSMB6,Modified6,-2.6930775678294103,-1.7600615297754292,-2.5088227799442566
NONTARGETING,PSMC1,Modified6,-3.00597791985311,-3.1458626570660355,-3.298575887784703
NONTARGETING,PSMC3,Modified6,-2.288517888165054,-1.888518075343879,-1.932788032273288
NONTARGETING,PSMC4,Modified6,-2.2931895854932938,-2.3034859851126313,-1.6124501665912332
NONTARGETING,PSMD1,Modified6,-1.713379678008717,-1.1874786266961237,-1.249292924700223
NONTARGETING,PSMD12,Modified6,-0.24168826516862374,-0.048593724865066246,0.09404436950920492
NONTARGETING,PSMD13,Modified6,-1.0039367439893994,-0.7566740481873344,-0.4268177942145239
NONTARGETING,PSMD2,Modified6,-2.960875119072033,-2.459329951155052,-3.3308602660939703
NONTARGETING,PSMD4,Modified6,-1.8694091309911856,-1.7422742018852753,-1.9904039648406895
NONTARGETING,PSMD7,Modified6,-2.224083381540744,-2.5109963087234544,-2.9268026743917472
NONTARGETING,RAN,Modified6,-3.6746658514615502,-3.2499509918536917,-3.5451954688290304
NONTARGETING,RBM14,Modified6,-1.9312002846095333,-2.352321724456166,-2.8225885399955173
NONTARGETING,RBM17,Modified6,-1.4496588980714231,-1.281985072019822,-2.158052254271594
NONTARGETING,RBM22,Modified6,-2.9765118310759755,-2.0070128108386798,-1.8864977271638437
NONTARGETING,RBM25,Modified6,-3.5605387364865746,-3.0426519893702597,-2.956478204318133
NONTARGETING,RPA1,Modified6,-2.0427378922140838,-2.3245400296170198,-3.395892101393687
