	VectorID1
DG0008606	275
DG0004048	275
DG0006596	275
DG0005815	275
DG0004188	275
DG0007089	275
DG0007833	274
DG0002138	274
DG0000018	274
DG0006130	274
DG0008400	274
DG0005625	274
DG0005134	274
DG0004421	274
DG0005203	274
DG0008691	274
DG0008753	273
DG0008056	273
DG0000845	273
DG0008371	273
DG0007122	273
DG0003502	273
DG0003500	273
DG0006849	272
DG0007210	272
DG0007543	272
DG0003883	272
DG0003735	272
DG0007165	272
DG0007568	272
DG0006318	272
DG0002677	272
DG0008089	272
DG0000007	272
DG0004893	272
DG0000015	272
DG0003547	271
DG0008555	271
DG0000047	271
DG0006394	271
DG0001084	271
DG0008069	271
DG0000395	270
DG0007061	270
DG0008545	270
DG0003167	270
DG0006231	270
DG0006479	270
DG0005934	270
DG0005667	270
DG0006477	270
DG0000708	270
DG0008182	270
DG0002966	270
DG0007101	270
DG0006449	270
DG0006017	270
DG0004357	270
DG0006699	269
DG0004643	269
DG0008312	269
DG0001547	269
DG0007758	269
DG0001734	269
DG0006688	269
DG0003295	269
DG0006803	269
DG0000345	269
DG0004040	269
DG0000994	268
DG0001322	268
DG0008697	268
DG0005481	268
DG0008060	268
DG0003559	268
DG0006250	268
DG0005271	268
DG0000085	268
DG0002723	267
DG0008214	267
DG0007220	267
DG0006788	267
DG0005668	267
DG0007087	267
DG0006800	267
DG0004361	267
DG0001071	266
DG0005221	266
DG0006966	266
DG0000173	265
DG0000694	265
DG0004603	265
DG0005887	265
DG0006677	265
DG0003437	265
DG0005883	265
DG0004793	265
DG0004000	265
DG0002747	264
DG0006056	264
DG0006407	264
DG0007393	264
DG0002356	264
DG0005166	264
DG0006198	264
DG0002691	264
DG0004218	264
DG0007796	264
DG0007180	264
DG0008113	264
DG0006438	263
DG0001767	263
DG0003182	263
DG0005937	263
DG0000134	263
DG0007703	263
DG0002740	263
DG0000598	263
DG0008230	263
DG0005789	263
DG0007215	263
DG0008639	263
DG0006192	263
DG0002687	263
DG0004802	262
DG0006891	262
DG0004805	262
DG0005814	262
DG0005540	262
DG0004550	262
DG0002128	262
DG0006838	262
DG0006776	262
DG0007098	262
DG0001705	262
DG0008584	262
DG0000066	262
DG0004750	262
DG0001496	262
DG0006646	261
DG0002938	261
DG0006324	261
DG0006912	261
DG0002027	261
DG0000773	261
DG0005537	261
DG0000437	261
DG0006417	261
DG0003076	261
DG0006123	261
DG0006775	261
DG0002405	261
DG0003056	260
DG0007934	260
DG0002937	260
DG0005075	260
DG0006065	260
DG0001258	260
DG0006916	260
DG0004752	260
DG0006783	260
DG0005428	260
DG0004165	260
DG0003034	260
DG0001533	260
DG0006165	260
DG0007542	260
DG0000251	260
DG0001411	260
DG0004658	260
DG0006636	259
DG0001513	259
DG0003312	259
DG0003008	259
DG0006520	259
DG0003388	259
DG0003739	259
DG0001758	258
DG0008186	258
DG0003636	258
DG0003901	258
DG0007342	258
DG0006514	258
DG0003102	258
DG0003737	258
DG0005577	257
DG0006378	257
DG0004190	257
DG0003801	257
DG0008646	257
DG0007817	257
DG0001377	256
DG0008878	256
DG0007115	256
DG0008896	256
DG0008560	256
DG0003993	256
DG0001350	256
DG0003475	256
DG0006144	256
DG0003761	256
DG0001453	255
DG0004523	255
DG0003252	255
DG0000189	255
DG0004837	255
DG0002729	255
DG0008185	255
DG0007737	255
DG0003261	255
DG0002067	255
DG0007086	255
DG0006975	254
DG0003317	254
DG0004453	254
DG0007060	254
DG0002494	254
DG0000373	254
DG0001923	254
DG0005880	254
DG0000043	254
DG0008087	254
DG0000057	254
DG0003213	254
DG0006682	254
DG0008098	254
DG0005895	254
DG0005305	254
DG0008508	253
DG0007709	253
DG0002560	253
DG0005352	253
DG0002832	253
DG0007137	253
DG0003942	253
DG0007795	253
DG0003351	253
DG0007668	253
DG0006618	253
DG0000329	253
DG0000601	253
DG0000797	253
DG0006744	253
DG0002439	252
DG0005096	252
DG0004192	252
DG0008569	252
DG0006831	252
DG0003280	252
DG0001903	252
DG0006146	252
DG0005843	252
DG0002041	252
DG0008438	252
DG0001196	252
DG0006784	252
DG0000434	252
DG0006062	251
DG0001888	251
DG0001023	251
DG0006279	251
DG0000237	251
DG0000031	251
DG0003174	251
DG0002947	251
DG0001045	251
DG0004522	251
DG0008043	251
DG0005390	250
DG0001334	250
DG0001116	250
DG0007560	250
DG0006429	250
DG0004177	250
DG0007855	250
DG0005036	250
DG0008396	250
DG0001615	250
DG0000238	250
DG0007313	250
DG0005471	250
