	VectorID1
SWAP	396734
SCAFFOLD_MISMATCH	2168
DG0008651	598
DG0007122	575
DG0006973	536
DG0008640	535
DG0003642	530
DG0007039	514
DG0007094	510
DG0005194	488
DG0005134	476
DG0008782	476
DG0008650	470
DG0008686	470
DG0005069	461
DG0006869	458
DG0003161	458
DG0007092	455
DG0007086	442
DG0007115	436
DG0003641	434
DG0002513	418
DG0006994	417
DG0008647	417
DG0003182	416
DG0004796	413
DG0007095	413
DG0008706	412
DG0007035	400
DG0008646	398
DG0008485	398
DG0005209	392
DG0005075	392
DG0007079	392
DG0007607	392
DG0008560	391
DG0008545	385
DG0002035	385
DG0001534	385
DG0008675	383
DG0001790	381
DG0004424	379
DG0000007	379
DG0002741	379
DG0006790	377
DG0006322	376
DG0003478	374
DG0007072	373
DG0008497	372
DG0007022	371
DG0008561	370
DG0000023	368
DG0008306	368
DG0008887	367
DG0000809	366
DG0008732	365
DG0003613	361
DG0000453	360
DG0007145	360
DG0000015	360
DG0007087	359
DG0007934	358
DG0006924	357
DG0000437	357
DG0001792	357
DG0003181	355
DG0008697	354
DG0007093	354
DG0008739	354
DG0005428	351
DG0005282	350
DG0003021	350
DG0000597	350
DG0007000	349
DG0008621	348
DG0006965	347
DG0007001	347
DG0001196	346
DG0000189	346
DG0008679	346
DG0008748	345
DG0005157	345
DG0008712	345
DG0007061	344
DG0008569	344
DG0007085	343
DG0000585	343
DG0000059	342
DG0008538	341
DG0008851	341
DG0008100	340
DG0006775	339
DG0000252	339
DG0003784	338
DG0005470	338
DG0008725	338
DG0006966	336
DG0008691	336
DG0000030	336
DG0008568	336
DG0008605	336
DG0001519	335
DG0004981	335
DG0006972	335
DG0008699	335
DG0001728	334
DG0007706	334
DG0005643	334
DG0002055	334
DG0000797	333
DG0001373	333
DG0008705	333
DG0000598	332
DG0008822	332
DG0005107	332
DG0006688	331
DG0008401	330
DG0008450	330
DG0008720	330
DG0002652	329
DG0005509	329
DG0000694	329
DG0005661	328
DG0006949	328
DG0005679	327
DG0008723	326
DG0007059	326
DG0008684	325
DG0000682	325
DG0006651	325
DG0000451	325
DG0005352	324
DG0001523	324
DG0007262	323
DG0002018	323
DG0008641	322
DG0006955	322
DG0008475	321
DG0000122	321
DG0007048	321
DG0004893	321
DG0006875	320
DG0000334	320
DG0000618	320
DG0008469	320
DG0008854	319
DG0008717	319
DG0005464	318
DG0000047	318
DG0007203	318
DG0008745	317
DG0008814	317
DG0007220	316
DG0002024	315
DG0000589	315
DG0005122	315
DG0008298	314
DG0007118	314
DG0000248	314
DG0008625	314
DG0005051	314
DG0008754	314
DG0005174	314
DG0005272	313
DG0005026	313
DG0008896	312
DG0007008	311
DG0006849	311
DG0000173	311
DG0005103	310
DG0008653	310
DG0007038	310
DG0008370	310
DG0008487	309
DG0008757	309
DG0001533	309
DG0007074	309
DG0007040	309
DG0005551	308
DG0006957	308
DG0005228	308
DG0005650	307
DG0001374	307
DG0005150	306
DG0003900	306
DG0008491	305
DG0001496	305
DG0005137	305
DG0003671	305
DG0008711	304
DG0008617	304
DG0001408	303
DG0000027	303
DG0008719	303
DG0007107	303
DG0002356	303
DG0006954	303
DG0002907	302
DG0001377	302
DG0005188	302
DG0007098	302
DG0007131	302
DG0008577	302
DG0008619	302
DG0007099	300
DG0000786	300
DG0005571	300
DG0000441	299
DG0005401	299
DG0008913	298
DG0006989	298
DG0004891	298
DG0007143	298
DG0007235	298
DG0006776	298
DG0008322	298
DG0001547	297
DG0002439	296
DG0000018	296
DG0008612	296
DG0001579	295
DG0002006	295
DG0008449	295
DG0008614	295
DG0000061	295
DG0007052	294
DG0006831	294
DG0002832	293
DG0007301	293
DG0001821	293
DG0006512	293
DG0007009	293
DG0004967	293
DG0002655	293
DG0007416	292
DG0005186	292
DG0008572	292
DG0005172	292
DG0008693	292
DG0008660	291
DG0003778	291
DG0007126	291
DG0007409	291
DG0000519	291
DG0005123	290
DG0002843	289
DG0007077	289
DG0003066	289
DG0007029	289
DG0002347	289
DG0003466	288
DG0004805	288
DG0004854	287
DG0006975	287
DG0003201	287
DG0006750	287
DG0005574	286
DG0001815	286
DG0005197	286
DG0008878	286
DG0001705	286
DG0006367	286
DG0005203	286
DG0007031	285
DG0008758	285
DG0008698	285
DG0003763	284
DG0002495	284
DG0007041	284
DG0008796	284
DG0002053	284
DG0001704	284
DG0008421	283
DG0001525	282
DG0008124	282
DG0005195	281
DG0007081	281
DG0005534	280
DG0008872	280
DG0008764	280
DG0000005	279
DG0005223	279
DG0008563	278
DG0003615	278
DG0008797	278
DG0002039	277
DG0001663	277
DG0007180	277
DG0008303	277
DG0008332	276
DG0006996	276
DG0005110	276
DG0008584	276
DG0005091	276
DG0007215	276
DG0002041	276
DG0008683	275
DG0008904	275
DG0007064	275
DG0000029	275
DG0007082	275
DG0001403	275
DG0005448	275
DG0000945	274
DG0005625	274
DG0005187	274
DG0005322	274
DG0008606	274
DG0008688	273
DG0004987	273
DG0002704	273
DG0004275	272
DG0005399	272
DG0008738	272
DG0005403	270
DG0000728	270
DG0007032	270
DG0000776	270
DG0000630	269
DG0000455	269
DG0004860	269
DG0007071	269
DG0001391	268
DG0000237	268
DG0005196	268
DG0000013	268
DG0001515	268
DG0000999	268
DG0000623	268
DG0006368	268
DG0008639	268
DG0001406	268
DG0008743	267
DG0002253	267
DG0008166	267
DG0004828	267
DG0001810	266
DG0005071	266
DG0008666	266
