	VectorID1
DG0004246	239
DG0004891	239
DG0005940	239
DG0007791	238
DG0005661	238
DG0007059	238
DG0006744	238
DG0006514	238
DG0000837	238
DG0008851	238
DG0005470	238
DG0007122	237
DG0002134	237
DG0006784	237
DG0006178	237
DG0004167	237
DG0001045	237
DG0002837	237
DG0000453	237
DG0006661	237
DG0007411	237
DG0001738	237
DG0006603	237
DG0007028	237
DG0007552	236
DG0002965	236
DG0000067	236
DG0000254	236
DG0000163	236
DG0005902	236
DG0007724	236
DG0007706	236
DG0008699	236
DG0006209	236
DG0005757	235
DG0006670	235
DG0001347	235
DG0000189	235
DG0005697	235
DG0006679	235
DG0000122	235
DG0006291	234
DG0006703	234
DG0001450	234
DG0007821	234
DG0006281	234
DG0004522	234
DG0007317	234
DG0005888	234
DG0004828	234
DG0000553	234
DG0008312	234
DG0008234	233
DG0006464	233
DG0003201	233
DG0008499	233
DG0003897	233
DG0003500	233
DG0001919	233
DG0000334	233
DG0007115	233
DG0006492	233
DG0005860	233
DG0007833	233
DG0006239	233
DG0008151	233
DG0001321	233
DG0007093	233
DG0005174	233
DG0003313	232
DG0008139	232
DG0000856	232
DG0000872	232
DG0006459	232
DG0002789	232
DG0007839	232
DG0008261	232
DG0008070	232
DG0000437	232
DG0000413	232
DG0001688	232
DG0004051	231
DG0001023	231
DG0005679	231
DG0007527	231
DG0006916	231
DG0003698	231
DG0001579	231
DG0000395	231
DG0008168	231
DG0008475	231
DG0001910	231
DG0007893	230
DG0006123	230
DG0000427	230
DG0004614	230
DG0007354	230
DG0005524	230
DG0006300	230
DG0007393	230
DG0006203	230
DG0001024	229
DG0007693	229
DG0004738	229
DG0002767	229
DG0004337	229
DG0000015	229
DG0005887	229
DG0003056	229
DG0002973	228
DG0005858	228
DG0003222	228
DG0005916	228
DG0001253	228
DG0000252	228
DG0002399	228
DG0007966	227
DG0006678	227
DG0005996	227
DG0007530	227
DG0005790	227
DG0008186	227
DG0002355	227
DG0002520	227
DG0007220	226
DG0002915	226
DG0008072	226
DG0000813	226
DG0002494	226
DG0006834	226
DG0002114	226
DG0003666	226
DG0001643	226
DG0007509	226
DG0005931	226
DG0005134	226
DG0008185	226
DG0006774	226
DG0003331	226
DG0008763	225
DG0008697	225
DG0002743	225
DG0007930	225
DG0001377	225
DG0000061	225
DG0005997	225
DG0003746	225
DG0001786	225
DG0004152	225
DG0006065	225
DG0001615	224
DG0008738	224
DG0008113	224
DG0004752	224
DG0007927	224
DG0008089	224
DG0004981	224
DG0003942	224
DG0005857	224
DG0003744	224
DG0007262	224
DG0000589	224
DG0003066	224
DG0000868	224
DG0008867	224
DG0008720	224
DG0002156	223
DG0005197	223
DG0004421	223
DG0007705	223
DG0007406	223
DG0006426	223
DG0005574	223
DG0000979	223
DG0004493	223
DG0007702	223
DG0001630	223
DG0008371	223
DG0008158	222
DG0004166	222
DG0007732	222
DG0008214	222
DG0004173	222
DG0006790	222
DG0008560	222
DG0000790	221
DG0008023	221
DG0003494	221
DG0004837	221
DG0000773	221
DG0005974	221
DG0008625	221
DG0008264	220
DG0003463	220
DG0007690	220
DG0003321	220
DG0007580	220
DG0007118	220
DG0000581	220
DG0001115	220
DG0006694	220
DG0007082	220
DG0001563	219
DG0006477	219
DG0004535	219
DG0001035	219
DG0001249	219
DG0006144	219
DG0005845	219
DG0008754	219
DG0008205	219
DG0000618	219
DG0002841	218
DG0007381	218
DG0002966	218
DG0002889	218
DG0000085	218
DG0003247	218
DG0003078	218
DG0007098	218
DG0008270	218
DG0008872	217
DG0000345	217
DG0007736	217
DG0006279	217
DG0002343	217
DG0002503	217
DG0000801	217
DG0000539	217
DG0007429	217
DG0007709	217
DG0000023	217
DG0007900	217
DG0006233	217
DG0002927	217
DG0004226	216
DG0005519	216
DG0003761	216
DG0008240	216
DG0008893	216
DG0005798	216
DG0007048	216
DG0003183	216
DG0008695	216
DG0001062	216
DG0007647	216
DG0008095	216
DG0000817	216
DG0008069	216
DG0005577	216
DG0007687	215
DG0006036	215
DG0004513	215
DG0007410	215
DG0007711	215
DG0001071	215
DG0000066	215
DG0001881	215
DG0008067	215
DG0007698	215
DG0006570	215
DG0001235	215
DG0007579	215
DG0005103	215
DG0006919	215
DG0007077	215
DG0008514	214
DG0008766	214
DG0001098	214
DG0003067	214
DG0007573	214
DG0000554	214
DG0006196	214
DG0007867	214
DG0001810	214
DG0000601	214
DG0006729	214
DG0004663	214
DG0005188	214
DG0000027	214
DG0005625	214
DG0003404	214
DG0003034	214
DG0002655	214
DG0006319	214
DG0004435	214
DG0007302	214
DG0007517	214
DG0006910	213
DG0003900	213
DG0001398	213
DG0008218	213
DG0008902	213
DG0003021	213
DG0008684	213
DG0001453	213
DG0005655	213
DG0006699	213
DG0003559	213
DG0006857	213
DG0000063	213
DG0007992	213
DG0000682	213
DG0008878	212
DG0008705	212
DG0008216	212
DG0001846	212
DG0008313	212
DG0005906	212
DG0005927	212
DG0003186	212
DG0002986	212
DG0007826	212
DG0003775	212
DG0008011	212
DG0000846	211
DG0004806	211
DG0001909	211
DG0006623	211
DG0007518	211
DG0008153	211
DG0002422	211
DG0004194	211
DG0007333	211
DG0008784	211
DG0003922	211
DG0006324	211
DG0001727	211
DG0003174	211
DG0007767	211
DG0002359	211
DG0006254	211
DG0001513	211
DG0000451	211
DG0000173	211
DG0001402	211
DG0003173	211
DG0004784	210
DG0004939	210
DG0006879	210
DG0007484	210
DG0008605	210
DG0003735	210
DG0000967	210
DG0007087	210
DG0003120	210
DG0003532	210
DG0008577	210
DG0007184	210
DG0006966	210
DG0008704	209
DG0005919	209
DG0007395	209
DG0001110	209
DG0005363	209
DG0008292	209
DG0006938	209
DG0004893	209
DG0008792	209
DG0008123	209
DG0008246	209
DG0006662	209
DG0007159	209
DG0006686	209
DG0008309	208
DG0002254	208
DG0008561	208
DG0002947	208
DG0002070	208
DG0000455	208
DG0006599	208
